"Plot Title: DO_01"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °F (LGR S/N: 20645539, SEN S/N: 20645539)","Expired Sensor Cap (LGR S/N: 20645539)","Coupler Attached (LGR S/N: 20645539)","Host Connected (LGR S/N: 20645539)","Stopped (LGR S/N: 20645539)","End Of File (LGR S/N: 20645539)"
454,08/19/19 05:45:00 AM,3.29,43.84,,,,,
455,08/19/19 06:00:00 AM,3.28,43.77,,,,,
456,08/19/19 06:15:00 AM,3.26,43.70,,,,,
457,08/19/19 06:30:00 AM,3.25,43.63,,,,,
458,08/19/19 06:45:00 AM,3.24,43.52,,,,,
459,08/19/19 07:00:00 AM,3.23,43.48,,,,,
460,08/19/19 07:15:00 AM,3.22,43.41,,,,,
461,08/19/19 07:30:00 AM,3.21,43.38,,,,,
462,08/19/19 07:45:00 AM,3.22,43.30,,,,,
463,08/19/19 08:00:00 AM,3.24,43.30,,,,,
464,08/19/19 08:15:00 AM,3.29,43.27,,,,,
465,08/19/19 08:30:00 AM,3.35,43.27,,,,,
466,08/19/19 08:45:00 AM,3.44,43.27,,,,,
467,08/19/19 09:00:00 AM,3.53,43.34,,,,,
468,08/19/19 09:15:00 AM,3.62,43.34,,,,,
469,08/19/19 09:30:00 AM,3.73,43.38,,,,,
470,08/19/19 09:45:00 AM,3.84,43.41,,,,,
471,08/19/19 10:00:00 AM,3.95,43.41,,,,,
472,08/19/19 10:15:00 AM,3.99,43.45,,,,,
473,08/19/19 10:30:00 AM,4.17,43.48,,,,,
474,08/19/19 10:45:00 AM,4.29,43.56,,,,,
475,08/19/19 11:00:00 AM,4.46,43.84,,,,,
476,08/19/19 11:15:00 AM,4.54,43.92,,,,,
477,08/19/19 11:30:00 AM,4.66,44.13,,,,,
478,08/19/19 11:45:00 AM,4.77,44.28,,,,,
479,08/19/19 12:00:00 PM,4.86,44.35,,,,,
480,08/19/19 12:15:00 PM,4.98,44.53,,,,,
481,08/19/19 12:30:00 PM,5.10,44.82,,,,,
482,08/19/19 12:45:00 PM,5.18,45.03,,,,,
483,08/19/19 01:00:00 PM,5.30,45.28,,,,,
484,08/19/19 01:15:00 PM,5.35,45.43,,,,,
485,08/19/19 01:30:00 PM,5.42,45.54,,,,,
486,08/19/19 01:45:00 PM,5.46,45.72,,,,,
487,08/19/19 02:00:00 PM,5.51,45.75,,,,,
488,08/19/19 02:15:00 PM,5.58,45.79,,,,,
489,08/19/19 02:30:00 PM,5.61,45.90,,,,,
490,08/19/19 02:45:00 PM,5.63,45.93,,,,,
491,08/19/19 03:00:00 PM,5.61,45.82,,,,,
492,08/19/19 03:15:00 PM,5.60,45.72,,,,,
493,08/19/19 03:30:00 PM,5.61,45.64,,,,,
494,08/19/19 03:45:00 PM,5.64,45.64,,,,,
495,08/19/19 04:00:00 PM,5.70,45.72,,,,,
496,08/19/19 04:15:00 PM,5.73,45.79,,,,,
497,08/19/19 04:30:00 PM,5.77,45.82,,,,,
498,08/19/19 04:45:00 PM,5.80,45.93,,,,,
499,08/19/19 05:00:00 PM,5.82,46.00,,,,,
500,08/19/19 05:15:00 PM,5.83,46.08,,,,,
501,08/19/19 05:30:00 PM,5.83,46.00,,,,,
502,08/19/19 05:45:00 PM,5.82,45.90,,,,,
503,08/19/19 06:00:00 PM,5.83,45.75,,,,,
504,08/19/19 06:15:00 PM,5.78,45.57,,,,,
505,08/19/19 06:30:00 PM,5.74,45.39,,,,,
506,08/19/19 06:45:00 PM,5.71,45.25,,,,,
507,08/19/19 07:00:00 PM,5.66,45.03,,,,,
508,08/19/19 07:15:00 PM,5.59,44.82,,,,,
509,08/19/19 07:30:00 PM,5.49,44.60,,,,,
510,08/19/19 07:45:00 PM,5.39,44.35,,,,,
511,08/19/19 08:00:00 PM,5.29,44.20,,,,,
512,08/19/19 08:15:00 PM,5.20,44.02,,,,,
513,08/19/19 08:30:00 PM,5.12,43.84,,,,,
514,08/19/19 08:45:00 PM,5.04,43.70,,,,,
515,08/19/19 09:00:00 PM,4.97,43.59,,,,,
516,08/19/19 09:15:00 PM,4.90,43.48,,,,,
517,08/19/19 09:30:00 PM,4.86,43.30,,,,,
518,08/19/19 09:45:00 PM,4.81,43.16,,,,,
519,08/19/19 10:00:00 PM,4.77,42.98,,,,,
520,08/19/19 10:15:00 PM,4.72,42.87,,,,,
521,08/19/19 10:30:00 PM,4.68,42.73,,,,,
522,08/19/19 10:45:00 PM,4.65,42.62,,,,,
523,08/19/19 11:00:00 PM,4.62,42.51,,,,,
524,08/19/19 11:15:00 PM,4.60,42.40,,,,,
525,08/19/19 11:30:00 PM,4.57,42.33,,,,,
526,08/19/19 11:45:00 PM,4.55,42.26,,,,,
527,08/20/19 12:00:00 AM,4.52,42.19,,,,,
528,08/20/19 12:15:00 AM,4.50,42.12,,,,,
529,08/20/19 12:30:00 AM,4.48,42.04,,,,,
530,08/20/19 12:45:00 AM,4.45,42.01,,,,,
531,08/20/19 01:00:00 AM,4.42,41.94,,,,,
532,08/20/19 01:15:00 AM,4.40,41.86,,,,,
533,08/20/19 01:30:00 AM,4.37,41.83,,,,,
534,08/20/19 01:45:00 AM,4.33,41.79,,,,,
535,08/20/19 02:00:00 AM,4.30,41.72,,,,,
536,08/20/19 02:15:00 AM,4.27,41.65,,,,,
537,08/20/19 02:30:00 AM,4.25,41.58,,,,,
538,08/20/19 02:45:00 AM,4.23,41.50,,,,,
539,08/20/19 03:00:00 AM,4.21,41.47,,,,,
540,08/20/19 03:15:00 AM,4.20,41.36,,,,,
541,08/20/19 03:30:00 AM,4.18,41.32,,,,,
542,08/20/19 03:45:00 AM,4.16,41.29,,,,,
543,08/20/19 04:00:00 AM,4.14,41.22,,,,,
544,08/20/19 04:15:00 AM,4.13,41.14,,,,,
545,08/20/19 04:30:00 AM,4.11,41.07,,,,,
546,08/20/19 04:45:00 AM,4.09,41.04,,,,,
547,08/20/19 05:00:00 AM,4.10,40.96,,,,,
548,08/20/19 05:15:00 AM,4.10,40.89,,,,,
549,08/20/19 05:30:00 AM,4.10,40.82,,,,,
550,08/20/19 05:45:00 AM,4.10,40.75,,,,,
551,08/20/19 06:00:00 AM,4.10,40.71,,,,,
552,08/20/19 06:15:00 AM,4.09,40.64,,,,,
553,08/20/19 06:30:00 AM,4.08,40.60,,,,,
554,08/20/19 06:45:00 AM,4.07,40.53,,,,,
555,08/20/19 07:00:00 AM,4.05,40.50,,,,,
556,08/20/19 07:15:00 AM,4.01,40.42,,,,,
557,08/20/19 07:30:00 AM,4.03,40.32,,,,,
558,08/20/19 07:45:00 AM,4.04,40.28,,,,,
559,08/20/19 08:00:00 AM,4.09,40.28,,,,,
560,08/20/19 08:15:00 AM,4.16,40.32,,,,,
561,08/20/19 08:30:00 AM,4.26,40.39,,,,,
562,08/20/19 08:45:00 AM,4.38,40.46,,,,,
563,08/20/19 09:00:00 AM,4.53,40.71,,,,,
564,08/20/19 09:15:00 AM,4.66,41.00,,,,,
565,08/20/19 09:30:00 AM,4.77,41.04,,,,,
566,08/20/19 09:45:00 AM,4.85,41.04,,,,,
567,08/20/19 10:00:00 AM,4.93,41.11,,,,,
568,08/20/19 10:15:00 AM,5.03,41.25,,,,,
569,08/20/19 10:30:00 AM,5.16,41.47,,,,,
570,08/20/19 10:45:00 AM,5.29,41.72,,,,,
571,08/20/19 11:00:00 AM,5.41,41.97,,,,,
572,08/20/19 11:15:00 AM,5.53,42.33,,,,,
573,08/20/19 11:30:00 AM,5.63,42.55,,,,,
574,08/20/19 11:45:00 AM,5.73,41.86,,,,,
575,08/20/19 12:00:00 PM,5.86,41.65,,,,,
576,08/20/19 12:15:00 PM,6.01,41.97,,,,,
577,08/20/19 12:30:00 PM,6.11,42.66,,,,,
578,08/20/19 12:45:00 PM,6.15,43.16,,,,,
579,08/20/19 01:00:00 PM,6.22,43.52,,,,,
580,08/20/19 01:15:00 PM,6.28,43.99,,,,,
581,08/20/19 01:30:00 PM,6.33,44.35,,,,,
582,08/20/19 01:45:00 PM,6.40,44.60,,,,,
583,08/20/19 02:00:00 PM,6.44,44.89,,,,,
584,08/20/19 02:15:00 PM,6.46,45.03,,,,,
585,08/20/19 02:30:00 PM,6.48,45.14,,,,,
586,08/20/19 02:45:00 PM,6.50,45.18,,,,,
587,08/20/19 03:00:00 PM,6.53,45.25,,,,,
588,08/20/19 03:15:00 PM,6.55,45.21,,,,,
589,08/20/19 03:30:00 PM,6.59,45.28,,,,,
590,08/20/19 03:45:00 PM,6.61,45.43,,,,,
591,08/20/19 04:00:00 PM,6.60,45.18,,,,,
592,08/20/19 04:15:00 PM,6.59,44.96,,,,,
593,08/20/19 04:30:00 PM,6.58,44.78,,,,,
594,08/20/19 04:45:00 PM,6.58,44.60,,,,,
595,08/20/19 05:00:00 PM,6.57,44.49,,,,,
596,08/20/19 05:15:00 PM,6.55,44.35,,,,,
597,08/20/19 05:30:00 PM,6.52,44.20,,,,,
598,08/20/19 05:45:00 PM,6.50,44.10,,,,,
599,08/20/19 06:00:00 PM,6.48,43.99,,,,,
600,08/20/19 06:15:00 PM,6.44,43.81,,,,,
601,08/20/19 06:30:00 PM,6.39,43.66,,,,,
602,08/20/19 06:45:00 PM,6.31,43.48,,,,,
603,08/20/19 07:00:00 PM,6.22,43.30,,,,,
604,08/20/19 07:15:00 PM,6.14,43.12,,,,,
605,08/20/19 07:30:00 PM,6.06,43.02,,,,,
606,08/20/19 07:45:00 PM,5.97,42.87,,,,,
607,08/20/19 08:00:00 PM,5.88,42.73,,,,,
608,08/20/19 08:15:00 PM,5.80,42.58,,,,,
609,08/20/19 08:30:00 PM,5.72,42.44,,,,,
610,08/20/19 08:45:00 PM,5.66,42.30,,,,,
611,08/20/19 09:00:00 PM,5.60,42.19,,,,,
612,08/20/19 09:15:00 PM,5.52,42.08,,,,,
613,08/20/19 09:30:00 PM,5.48,41.94,,,,,
614,08/20/19 09:45:00 PM,5.42,41.83,,,,,
615,08/20/19 10:00:00 PM,5.37,41.68,,,,,
616,08/20/19 10:15:00 PM,5.32,41.54,,,,,
617,08/20/19 10:30:00 PM,5.28,41.40,,,,,
618,08/20/19 10:45:00 PM,5.24,41.29,,,,,
619,08/20/19 11:00:00 PM,5.12,41.18,,,,,
620,08/20/19 11:15:00 PM,5.13,41.07,,,,,
621,08/20/19 11:30:00 PM,5.12,40.96,,,,,
622,08/20/19 11:45:00 PM,5.09,40.86,,,,,
623,08/21/19 12:00:00 AM,5.05,40.78,,,,,
624,08/21/19 12:15:00 AM,5.03,40.68,,,,,
625,08/21/19 12:30:00 AM,5.00,40.60,,,,,
626,08/21/19 12:45:00 AM,4.97,40.50,,,,,
627,08/21/19 01:00:00 AM,4.95,40.39,,,,,
628,08/21/19 01:15:00 AM,4.92,40.32,,,,,
629,08/21/19 01:30:00 AM,4.90,40.24,,,,,
630,08/21/19 01:45:00 AM,4.89,40.17,,,,,
631,08/21/19 02:00:00 AM,4.88,40.10,,,,,
632,08/21/19 02:15:00 AM,4.87,40.03,,,,,
633,08/21/19 02:30:00 AM,4.86,39.88,,,,,
634,08/21/19 02:45:00 AM,4.84,39.81,,,,,
635,08/21/19 03:00:00 AM,4.83,39.74,,,,,
636,08/21/19 03:15:00 AM,4.81,39.70,,,,,
637,08/21/19 03:30:00 AM,4.79,39.63,,,,,
638,08/21/19 03:45:00 AM,4.78,39.60,,,,,
639,08/21/19 04:00:00 AM,4.76,39.52,,,,,
640,08/21/19 04:15:00 AM,4.74,39.49,,,,,
641,08/21/19 04:30:00 AM,4.71,39.49,,,,,
642,08/21/19 04:45:00 AM,4.69,39.45,,,,,
643,08/21/19 05:00:00 AM,4.67,39.42,,,,,
644,08/21/19 05:15:00 AM,4.64,39.34,,,,,
645,08/21/19 05:30:00 AM,4.63,39.16,,,,,
646,08/21/19 05:45:00 AM,4.63,39.13,,,,,
647,08/21/19 06:00:00 AM,4.68,38.80,,,,,
648,08/21/19 06:15:00 AM,4.75,38.55,,,,,
649,08/21/19 06:30:00 AM,4.80,38.34,,,,,
650,08/21/19 06:45:00 AM,4.85,38.12,,,,,
651,08/21/19 07:00:00 AM,4.89,37.90,,,,,
652,08/21/19 07:15:00 AM,4.93,37.94,,,,,
653,08/21/19 07:30:00 AM,4.96,38.01,,,,,
654,08/21/19 07:45:00 AM,4.97,38.05,,,,,
655,08/21/19 08:00:00 AM,4.93,38.08,,,,,
656,08/21/19 08:15:00 AM,4.98,38.08,,,,,
657,08/21/19 08:30:00 AM,5.01,38.12,,,,,
658,08/21/19 08:45:00 AM,5.03,38.12,,,,,
659,08/21/19 09:00:00 AM,5.09,38.16,,,,,
660,08/21/19 09:15:00 AM,5.18,38.23,,,,,
661,08/21/19 09:30:00 AM,5.26,38.34,,,,,
662,08/21/19 09:45:00 AM,5.33,38.12,,,,,
663,08/21/19 10:00:00 AM,5.48,37.94,,,,,
664,08/21/19 10:15:00 AM,5.59,37.98,,,,,
665,08/21/19 10:30:00 AM,5.71,38.16,,,,,
666,08/21/19 10:45:00 AM,5.82,38.30,,,,,
667,08/21/19 11:00:00 AM,5.95,38.52,,,,,
668,08/21/19 11:15:00 AM,6.07,38.66,,,,,
669,08/21/19 11:30:00 AM,6.19,38.84,,,,,
670,08/21/19 11:45:00 AM,6.28,38.95,,,,,
671,08/21/19 12:00:00 PM,6.36,39.13,,,,,
672,08/21/19 12:15:00 PM,6.40,39.27,,,,,
673,08/21/19 12:30:00 PM,6.45,39.38,,,,,
674,08/21/19 12:45:00 PM,6.55,39.60,,,,,
675,08/21/19 01:00:00 PM,6.59,39.78,,,,,
676,08/21/19 01:15:00 PM,6.63,39.92,,,,,
677,08/21/19 01:30:00 PM,6.69,40.28,,,,,
678,08/21/19 01:45:00 PM,6.72,40.50,,,,,
679,08/21/19 02:00:00 PM,6.79,40.89,,,,,
680,08/21/19 02:15:00 PM,6.85,41.22,,,,,
681,08/21/19 02:30:00 PM,6.91,41.68,,,,,
682,08/21/19 02:45:00 PM,6.92,42.12,,,,,
683,08/21/19 03:00:00 PM,6.93,42.40,,,,,
684,08/21/19 03:15:00 PM,6.91,42.37,,,,,
685,08/21/19 03:30:00 PM,6.88,42.22,,,,,
686,08/21/19 03:45:00 PM,6.89,42.22,,,,,
687,08/21/19 04:00:00 PM,6.91,42.26,,,,,
688,08/21/19 04:15:00 PM,6.90,42.22,,,,,
689,08/21/19 04:30:00 PM,6.91,42.12,,,,,
690,08/21/19 04:45:00 PM,6.91,42.12,,,,,
691,08/21/19 05:00:00 PM,6.93,42.01,,,,,
692,08/21/19 05:15:00 PM,6.96,41.97,,,,,
693,08/21/19 05:30:00 PM,7.00,42.04,,,,,
694,08/21/19 05:45:00 PM,7.05,42.01,,,,,
695,08/21/19 06:00:00 PM,7.06,41.86,,,,,
696,08/21/19 06:15:00 PM,7.06,41.76,,,,,
697,08/21/19 06:30:00 PM,7.02,41.61,,,,,
698,08/21/19 06:45:00 PM,6.96,41.47,,,,,
699,08/21/19 07:00:00 PM,6.91,41.36,,,,,
700,08/21/19 07:15:00 PM,6.85,41.22,,,,,
701,08/21/19 07:30:00 PM,6.77,40.93,,,,,
702,08/21/19 07:45:00 PM,6.72,40.50,,,,,
703,08/21/19 08:00:00 PM,6.66,40.06,,,,,
704,08/21/19 08:15:00 PM,6.62,39.78,,,,,
705,08/21/19 08:30:00 PM,6.58,39.63,,,,,
706,08/21/19 08:45:00 PM,6.52,39.56,,,,,
707,08/21/19 09:00:00 PM,6.50,39.49,,,,,
708,08/21/19 09:15:00 PM,6.46,39.45,,,,,
709,08/21/19 09:30:00 PM,6.42,39.45,,,,,
710,08/21/19 09:45:00 PM,6.38,39.42,,,,,
711,08/21/19 10:00:00 PM,6.35,39.38,,,,,
712,08/21/19 10:15:00 PM,6.32,39.31,,,,,
713,08/21/19 10:30:00 PM,6.28,39.27,,,,,
714,08/21/19 10:45:00 PM,6.26,39.20,,,,,
715,08/21/19 11:00:00 PM,6.23,39.13,,,,,
716,08/21/19 11:15:00 PM,6.22,39.06,,,,,
717,08/21/19 11:30:00 PM,6.19,39.02,,,,,
718,08/21/19 11:45:00 PM,6.18,38.95,,,,,
719,08/22/19 12:00:00 AM,6.16,38.95,,,,,
720,08/22/19 12:15:00 AM,6.13,38.91,,,,,
721,08/22/19 12:30:00 AM,6.11,38.84,,,,,
722,08/22/19 12:45:00 AM,6.11,38.73,,,,,
723,08/22/19 01:00:00 AM,6.10,38.66,,,,,
724,08/22/19 01:15:00 AM,6.09,38.62,,,,,
725,08/22/19 01:30:00 AM,6.07,38.59,,,,,
726,08/22/19 01:45:00 AM,6.06,38.59,,,,,
727,08/22/19 02:00:00 AM,6.05,38.55,,,,,
728,08/22/19 02:15:00 AM,6.02,38.52,,,,,
729,08/22/19 02:30:00 AM,6.00,38.52,,,,,
730,08/22/19 02:45:00 AM,5.98,38.48,,,,,
731,08/22/19 03:00:00 AM,5.95,38.44,,,,,
732,08/22/19 03:15:00 AM,5.93,38.41,,,,,
733,08/22/19 03:30:00 AM,5.92,38.41,,,,,
734,08/22/19 03:45:00 AM,5.95,38.34,,,,,
735,08/22/19 04:00:00 AM,5.95,38.30,,,,,
736,08/22/19 04:15:00 AM,5.93,38.26,,,,,
737,08/22/19 04:30:00 AM,5.93,38.16,,,,,
738,08/22/19 04:45:00 AM,5.94,38.12,,,,,
739,08/22/19 05:00:00 AM,5.92,38.08,,,,,
740,08/22/19 05:15:00 AM,5.91,38.08,,,,,
741,08/22/19 05:30:00 AM,5.91,38.05,,,,,
742,08/22/19 05:45:00 AM,5.88,38.05,,,,,
743,08/22/19 06:00:00 AM,5.86,38.01,,,,,
744,08/22/19 06:15:00 AM,5.86,37.94,,,,,
745,08/22/19 06:30:00 AM,5.85,37.90,,,,,
746,08/22/19 06:45:00 AM,5.84,37.87,,,,,
747,08/22/19 07:00:00 AM,5.83,37.83,,,,,
748,08/22/19 07:15:00 AM,5.80,37.80,,,,,
749,08/22/19 07:30:00 AM,5.79,37.80,,,,,
750,08/22/19 07:45:00 AM,5.78,37.80,,,,,
751,08/22/19 08:00:00 AM,5.82,37.72,,,,,
752,08/22/19 08:15:00 AM,5.89,37.69,,,,,
753,08/22/19 08:30:00 AM,5.99,37.76,,,,,
754,08/22/19 08:45:00 AM,6.07,37.80,,,,,
755,08/22/19 09:00:00 AM,6.17,37.76,,,,,
756,08/22/19 09:15:00 AM,6.26,37.80,,,,,
757,08/22/19 09:30:00 AM,6.35,37.87,,,,,
758,08/22/19 09:45:00 AM,6.47,37.90,,,,,
759,08/22/19 10:00:00 AM,6.57,38.05,,,,,
760,08/22/19 10:15:00 AM,6.64,38.30,,,,,
761,08/22/19 10:30:00 AM,6.72,38.59,,,,,
762,08/22/19 10:45:00 AM,6.79,38.84,,,,,
763,08/22/19 11:00:00 AM,6.86,39.20,,,,,
764,08/22/19 11:15:00 AM,6.88,39.45,,,,,
765,08/22/19 11:30:00 AM,6.93,39.52,,,,,
766,08/22/19 11:45:00 AM,6.95,39.67,,,,,
767,08/22/19 12:00:00 PM,7.00,39.99,,,,,
768,08/22/19 12:15:00 PM,7.03,40.28,,,,,
769,08/22/19 12:30:00 PM,7.05,40.42,,,,,
770,08/22/19 12:45:00 PM,7.07,40.57,,,,,
771,08/22/19 01:00:00 PM,7.07,40.53,,,,,
772,08/22/19 01:15:00 PM,7.08,40.53,,,,,
773,08/22/19 01:30:00 PM,7.08,40.42,,,,,
774,08/22/19 01:45:00 PM,7.09,40.35,,,,,
775,08/22/19 02:00:00 PM,7.09,40.28,,,,,
776,08/22/19 02:15:00 PM,7.09,40.21,,,,,
777,08/22/19 02:30:00 PM,7.09,40.17,,,,,
778,08/22/19 02:45:00 PM,7.12,40.24,,,,,
779,08/22/19 03:00:00 PM,7.15,40.42,,,,,
780,08/22/19 03:15:00 PM,7.18,40.53,,,,,
781,08/22/19 03:30:00 PM,7.21,40.75,,,,,
782,08/22/19 03:45:00 PM,7.26,41.18,,,,,
783,08/22/19 04:00:00 PM,7.27,41.61,,,,,
784,08/22/19 04:15:00 PM,7.21,41.54,,,,,
785,08/22/19 04:30:00 PM,7.20,41.36,,,,,
786,08/22/19 04:45:00 PM,7.17,41.22,,,,,
787,08/22/19 05:00:00 PM,7.21,41.25,,,,,
788,08/22/19 05:15:00 PM,7.24,41.54,,,,,
789,08/22/19 05:30:00 PM,7.23,41.72,,,,,
790,08/22/19 05:45:00 PM,7.21,41.65,,,,,
791,08/22/19 06:00:00 PM,7.23,41.68,,,,,
792,08/22/19 06:15:00 PM,7.22,41.72,,,,,
793,08/22/19 06:30:00 PM,7.18,41.65,,,,,
794,08/22/19 06:45:00 PM,7.13,41.50,,,,,
795,08/22/19 07:00:00 PM,7.07,41.32,,,,,
796,08/22/19 07:15:00 PM,7.00,41.14,,,,,
797,08/22/19 07:30:00 PM,6.92,41.00,,,,,
798,08/22/19 07:45:00 PM,6.84,40.86,,,,,
799,08/22/19 08:00:00 PM,6.74,40.71,,,,,
800,08/22/19 08:15:00 PM,6.67,40.60,,,,,
801,08/22/19 08:30:00 PM,6.61,40.50,,,,,
802,08/22/19 08:45:00 PM,6.54,40.42,,,,,
803,08/22/19 09:00:00 PM,6.49,40.32,,,,,
804,08/22/19 09:15:00 PM,6.42,40.24,,,,,
805,08/22/19 09:30:00 PM,6.38,40.21,,,,,
806,08/22/19 09:45:00 PM,6.32,40.14,,,,,
807,08/22/19 10:00:00 PM,6.27,40.10,,,,,
808,08/22/19 10:15:00 PM,6.22,40.03,,,,,
809,08/22/19 10:30:00 PM,6.18,39.99,,,,,
810,08/22/19 10:45:00 PM,6.15,39.96,,,,,
811,08/22/19 11:00:00 PM,6.11,39.92,,,,,
812,08/22/19 11:15:00 PM,6.08,39.88,,,,,
813,08/22/19 11:30:00 PM,6.07,39.81,,,,,
814,08/22/19 11:45:00 PM,6.04,39.78,,,,,
815,08/23/19 12:00:00 AM,6.02,39.70,,,,,
816,08/23/19 12:15:00 AM,6.00,39.63,,,,,
817,08/23/19 12:30:00 AM,5.99,39.56,,,,,
818,08/23/19 12:45:00 AM,5.97,39.49,,,,,
819,08/23/19 01:00:00 AM,5.97,39.45,,,,,
820,08/23/19 01:15:00 AM,5.93,39.42,,,,,
821,08/23/19 01:30:00 AM,5.91,39.34,,,,,
822,08/23/19 01:45:00 AM,5.88,39.31,,,,,
823,08/23/19 02:00:00 AM,5.86,39.24,,,,,
824,08/23/19 02:15:00 AM,5.83,39.16,,,,,
825,08/23/19 02:30:00 AM,5.83,39.13,,,,,
826,08/23/19 02:45:00 AM,5.80,39.02,,,,,
827,08/23/19 03:00:00 AM,5.81,38.95,,,,,
828,08/23/19 03:15:00 AM,5.79,38.88,,,,,
829,08/23/19 03:30:00 AM,5.79,38.77,,,,,
830,08/23/19 03:45:00 AM,5.77,38.73,,,,,
831,08/23/19 04:00:00 AM,5.76,38.66,,,,,
832,08/23/19 04:15:00 AM,5.76,38.59,,,,,
833,08/23/19 04:30:00 AM,5.72,38.55,,,,,
834,08/23/19 04:45:00 AM,5.71,38.48,,,,,
835,08/23/19 05:00:00 AM,5.71,38.37,,,,,
836,08/23/19 05:15:00 AM,5.72,38.19,,,,,
837,08/23/19 05:30:00 AM,5.73,38.12,,,,,
838,08/23/19 05:45:00 AM,5.73,38.05,,,,,
839,08/23/19 06:00:00 AM,5.73,38.01,,,,,
840,08/23/19 06:15:00 AM,5.71,37.98,,,,,
841,08/23/19 06:30:00 AM,5.70,37.94,,,,,
842,08/23/19 06:45:00 AM,5.70,37.87,,,,,
843,08/23/19 07:00:00 AM,5.70,37.80,,,,,
844,08/23/19 07:15:00 AM,5.71,37.72,,,,,
845,08/23/19 07:30:00 AM,5.72,37.69,,,,,
846,08/23/19 07:45:00 AM,5.71,37.65,,,,,
847,08/23/19 08:00:00 AM,5.74,37.62,,,,,
848,08/23/19 08:15:00 AM,5.79,37.62,,,,,
849,08/23/19 08:30:00 AM,5.88,37.65,,,,,
850,08/23/19 08:45:00 AM,5.95,37.72,,,,,
851,08/23/19 09:00:00 AM,6.07,37.87,,,,,
852,08/23/19 09:15:00 AM,6.18,38.05,,,,,
853,08/23/19 09:30:00 AM,6.26,38.19,,,,,
854,08/23/19 09:45:00 AM,6.33,38.37,,,,,
855,08/23/19 10:00:00 AM,6.43,38.59,,,,,
856,08/23/19 10:15:00 AM,6.50,38.84,,,,,
857,08/23/19 10:30:00 AM,6.57,39.06,,,,,
858,08/23/19 10:45:00 AM,6.63,39.27,,,,,
859,08/23/19 11:00:00 AM,6.70,39.49,,,,,
860,08/23/19 11:15:00 AM,6.74,39.74,,,,,
861,08/23/19 11:30:00 AM,6.81,40.03,,,,,
862,08/23/19 11:45:00 AM,6.85,40.35,,,,,
863,08/23/19 12:00:00 PM,6.89,40.53,,,,,
864,08/23/19 12:15:00 PM,6.93,40.71,,,,,
865,08/23/19 12:30:00 PM,6.98,41.00,,,,,
866,08/23/19 12:45:00 PM,7.01,41.25,,,,,
867,08/23/19 01:00:00 PM,7.03,41.50,,,,,
868,08/23/19 01:15:00 PM,7.06,41.72,,,,,
869,08/23/19 01:30:00 PM,7.08,41.97,,,,,
870,08/23/19 01:45:00 PM,7.11,42.30,,,,,
871,08/23/19 02:00:00 PM,7.12,42.44,,,,,
872,08/23/19 02:15:00 PM,7.13,42.66,,,,,
873,08/23/19 02:30:00 PM,7.13,42.69,,,,,
874,08/23/19 02:45:00 PM,7.14,42.80,,,,,
875,08/23/19 03:00:00 PM,7.13,42.84,,,,,
876,08/23/19 03:15:00 PM,7.14,42.87,,,,,
877,08/23/19 03:30:00 PM,7.13,42.87,,,,,
878,08/23/19 03:45:00 PM,7.14,42.94,,,,,
879,08/23/19 04:00:00 PM,7.16,43.12,,,,,
880,08/23/19 04:15:00 PM,7.15,43.30,,,,,
881,08/23/19 04:30:00 PM,7.15,43.41,,,,,
882,08/23/19 04:45:00 PM,7.15,43.48,,,,,
883,08/23/19 05:00:00 PM,7.14,43.52,,,,,
884,08/23/19 05:15:00 PM,7.11,43.45,,,,,
885,08/23/19 05:30:00 PM,7.10,43.41,,,,,
886,08/23/19 05:45:00 PM,7.08,43.38,,,,,
887,08/23/19 06:00:00 PM,7.05,43.23,,,,,
888,08/23/19 06:15:00 PM,6.99,42.98,,,,,
889,08/23/19 06:30:00 PM,6.93,42.76,,,,,
890,08/23/19 06:45:00 PM,6.87,42.58,,,,,
891,08/23/19 07:00:00 PM,6.82,42.40,,,,,
892,08/23/19 07:15:00 PM,6.73,42.19,,,,,
893,08/23/19 07:30:00 PM,6.65,41.97,,,,,
894,08/23/19 07:45:00 PM,6.58,41.79,,,,,
895,08/23/19 08:00:00 PM,6.50,41.58,,,,,
896,08/23/19 08:15:00 PM,6.43,41.40,,,,,
897,08/23/19 08:30:00 PM,6.38,41.22,,,,,
898,08/23/19 08:45:00 PM,6.30,41.07,,,,,
899,08/23/19 09:00:00 PM,6.25,40.93,,,,,
900,08/23/19 09:15:00 PM,6.21,40.82,,,,,
901,08/23/19 09:30:00 PM,6.16,40.68,,,,,
902,08/23/19 09:45:00 PM,6.13,40.60,,,,,
903,08/23/19 10:00:00 PM,6.09,40.53,,,,,
904,08/23/19 10:15:00 PM,6.05,40.46,,,,,
905,08/23/19 10:30:00 PM,6.00,40.39,,,,,
906,08/23/19 10:45:00 PM,5.97,40.28,,,,,
907,08/23/19 11:00:00 PM,5.92,40.24,,,,,
908,08/23/19 11:15:00 PM,5.88,40.17,,,,,
909,08/23/19 11:30:00 PM,5.84,40.14,,,,,
910,08/23/19 11:45:00 PM,5.81,40.06,,,,,
911,08/24/19 12:00:00 AM,5.78,40.03,,,,,
912,08/24/19 12:15:00 AM,5.76,39.96,,,,,
913,08/24/19 12:30:00 AM,5.75,39.92,,,,,
