"Plot Title: DO_3"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °F (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","Coupler Detached (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
1871,08/01/19 12:45:00 AM,7.87,40.60,,,,
1872,08/01/19 01:00:00 AM,7.86,40.53,,,,
1873,08/01/19 01:15:00 AM,7.87,40.46,,,,
1874,08/01/19 01:30:00 AM,7.87,40.42,,,,
1875,08/01/19 01:45:00 AM,7.88,40.35,,,,
1876,08/01/19 02:00:00 AM,7.88,40.24,,,,
1877,08/01/19 02:15:00 AM,7.89,40.17,,,,
1878,08/01/19 02:30:00 AM,7.89,40.10,,,,
1879,08/01/19 02:45:00 AM,7.88,40.03,,,,
1880,08/01/19 03:00:00 AM,7.89,39.92,,,,
1881,08/01/19 03:15:00 AM,7.91,39.85,,,,
1882,08/01/19 03:30:00 AM,7.92,39.78,,,,
1883,08/01/19 03:45:00 AM,7.92,39.70,,,,
1884,08/01/19 04:00:00 AM,7.93,39.63,,,,
1885,08/01/19 04:15:00 AM,7.94,39.56,,,,
1886,08/01/19 04:30:00 AM,7.95,39.49,,,,
1887,08/01/19 04:45:00 AM,7.96,39.38,,,,
1888,08/01/19 05:00:00 AM,7.98,39.20,,,,
1889,08/01/19 05:15:00 AM,8.00,39.02,,,,
1890,08/01/19 05:30:00 AM,8.02,38.84,,,,
1891,08/01/19 05:45:00 AM,8.04,38.66,,,,
1892,08/01/19 06:00:00 AM,8.07,38.48,,,,
1893,08/01/19 06:15:00 AM,8.09,38.26,,,,
1894,08/01/19 06:30:00 AM,8.12,38.12,,,,
1895,08/01/19 06:45:00 AM,8.14,37.94,,,,
1896,08/01/19 07:00:00 AM,8.15,37.83,,,,
1897,08/01/19 07:15:00 AM,8.17,37.76,,,,
1898,08/01/19 07:30:00 AM,8.17,37.72,,,,
1899,08/01/19 07:45:00 AM,8.18,37.80,,,,
1900,08/01/19 08:00:00 AM,8.17,37.87,,,,
1901,08/01/19 08:15:00 AM,8.16,38.01,,,,
1902,08/01/19 08:30:00 AM,8.14,38.19,,,,
1903,08/01/19 08:45:00 AM,8.12,38.48,,,,
1904,08/01/19 09:00:00 AM,8.08,38.80,,,,
1905,08/01/19 09:15:00 AM,8.03,39.27,,,,
1906,08/01/19 09:30:00 AM,7.97,39.81,,,,
1907,08/01/19 09:45:00 AM,7.90,40.50,,,,
1908,08/01/19 10:00:00 AM,7.84,41.18,,,,
1909,08/01/19 10:15:00 AM,7.73,42.04,,,,
1910,08/01/19 10:30:00 AM,7.64,42.98,,,,
1911,08/01/19 10:45:00 AM,7.53,43.88,,,,
1912,08/01/19 11:00:00 AM,7.43,44.78,,,,
1913,08/01/19 11:15:00 AM,7.34,45.61,,,,
1914,08/01/19 11:30:00 AM,7.25,46.40,,,,
1915,08/01/19 11:45:00 AM,7.17,47.16,,,,
1916,08/01/19 12:00:00 PM,7.12,47.62,,,,
1917,08/01/19 12:15:00 PM,7.08,47.95,,,,
1918,08/01/19 12:30:00 PM,7.05,48.27,,,,
1919,08/01/19 12:45:00 PM,7.01,48.52,,,,
1920,08/01/19 01:00:00 PM,7.00,48.56,,,,
1921,08/01/19 01:15:00 PM,6.99,48.67,,,,
1922,08/01/19 01:30:00 PM,6.99,48.63,,,,
1923,08/01/19 01:45:00 PM,6.99,48.81,,,,
1924,08/01/19 02:00:00 PM,6.97,48.99,,,,
1925,08/01/19 02:15:00 PM,6.93,49.35,,,,
1926,08/01/19 02:30:00 PM,6.90,49.50,,,,
1927,08/01/19 02:45:00 PM,6.89,49.42,,,,
1928,08/01/19 03:00:00 PM,6.92,49.32,,,,
1929,08/01/19 03:15:00 PM,6.91,49.32,,,,
1930,08/01/19 03:30:00 PM,6.91,49.39,,,,
1931,08/01/19 03:45:00 PM,6.90,49.57,,,,
1932,08/01/19 04:00:00 PM,6.87,49.96,,,,
1933,08/01/19 04:15:00 PM,6.82,50.40,,,,
1934,08/01/19 04:30:00 PM,6.79,50.61,,,,
1935,08/01/19 04:45:00 PM,6.77,50.72,,,,
1936,08/01/19 05:00:00 PM,6.76,50.72,,,,
1937,08/01/19 05:15:00 PM,6.77,50.65,,,,
1938,08/01/19 05:30:00 PM,6.77,50.65,,,,
1939,08/01/19 05:45:00 PM,6.77,50.47,,,,
1940,08/01/19 06:00:00 PM,6.80,50.14,,,,
1941,08/01/19 06:15:00 PM,6.84,49.78,,,,
1942,08/01/19 06:30:00 PM,6.87,49.39,,,,
1943,08/01/19 06:45:00 PM,6.89,49.03,,,,
1944,08/01/19 07:00:00 PM,6.94,48.67,,,,
1945,08/01/19 07:15:00 PM,6.96,48.34,,,,
1946,08/01/19 07:30:00 PM,6.99,48.06,,,,
1947,08/01/19 07:45:00 PM,7.01,47.77,,,,
1948,08/01/19 08:00:00 PM,7.04,47.52,,,,
1949,08/01/19 08:15:00 PM,7.06,47.30,,,,
1950,08/01/19 08:30:00 PM,7.08,47.05,,,,
1951,08/01/19 08:45:00 PM,7.12,46.83,,,,
1952,08/01/19 09:00:00 PM,7.14,46.62,,,,
1953,08/01/19 09:15:00 PM,7.16,46.36,,,,
1954,08/01/19 09:30:00 PM,7.18,46.15,,,,
1955,08/01/19 09:45:00 PM,7.20,45.93,,,,
1956,08/01/19 10:00:00 PM,7.22,45.75,,,,
1957,08/01/19 10:15:00 PM,7.23,45.61,,,,
1958,08/01/19 10:30:00 PM,7.25,45.43,,,,
1959,08/01/19 10:45:00 PM,7.27,45.25,,,,
1960,08/01/19 11:00:00 PM,7.28,45.14,,,,
1961,08/01/19 11:15:00 PM,7.29,45.00,,,,
1962,08/01/19 11:30:00 PM,7.31,44.89,,,,
1963,08/01/19 11:45:00 PM,7.32,44.78,,,,
1964,08/02/19 12:00:00 AM,7.33,44.67,,,,
1965,08/02/19 12:15:00 AM,7.34,44.56,,,,
1966,08/02/19 12:30:00 AM,7.34,44.49,,,,
1967,08/02/19 12:45:00 AM,7.35,44.38,,,,
1968,08/02/19 01:00:00 AM,7.35,44.31,,,,
1969,08/02/19 01:15:00 AM,7.37,44.28,,,,
1970,08/02/19 01:30:00 AM,7.37,44.20,,,,
1971,08/02/19 01:45:00 AM,7.38,44.13,,,,
1972,08/02/19 02:00:00 AM,7.38,44.10,,,,
1973,08/02/19 02:15:00 AM,7.37,44.02,,,,
1974,08/02/19 02:30:00 AM,7.37,43.95,,,,
1975,08/02/19 02:45:00 AM,7.39,43.88,,,,
1976,08/02/19 03:00:00 AM,7.38,43.81,,,,
1977,08/02/19 03:15:00 AM,7.39,43.77,,,,
1978,08/02/19 03:30:00 AM,7.39,43.70,,,,
1979,08/02/19 03:45:00 AM,7.40,43.66,,,,
1980,08/02/19 04:00:00 AM,7.40,43.59,,,,
1981,08/02/19 04:15:00 AM,7.40,43.52,,,,
1982,08/02/19 04:30:00 AM,7.41,43.45,,,,
1983,08/02/19 04:45:00 AM,7.41,43.41,,,,
1984,08/02/19 05:00:00 AM,7.42,43.30,,,,
1985,08/02/19 05:15:00 AM,7.43,43.27,,,,
1986,08/02/19 05:30:00 AM,7.43,43.20,,,,
1987,08/02/19 05:45:00 AM,7.43,43.12,,,,
1988,08/02/19 06:00:00 AM,7.46,43.09,,,,
1989,08/02/19 06:15:00 AM,7.47,43.02,,,,
1990,08/02/19 06:30:00 AM,7.46,42.98,,,,
1991,08/02/19 06:45:00 AM,7.47,42.94,,,,
1992,08/02/19 07:00:00 AM,7.48,42.87,,,,
1993,08/02/19 07:15:00 AM,7.49,42.84,,,,
1994,08/02/19 07:30:00 AM,7.50,42.84,,,,
1995,08/02/19 07:45:00 AM,7.49,42.84,,,,
1996,08/02/19 08:00:00 AM,7.49,42.84,,,,
1997,08/02/19 08:15:00 AM,7.50,42.87,,,,
1998,08/02/19 08:30:00 AM,7.50,42.91,,,,
1999,08/02/19 08:45:00 AM,7.49,43.02,,,,
2000,08/02/19 09:00:00 AM,7.48,43.12,,,,
2001,08/02/19 09:15:00 AM,7.47,43.30,,,,
2002,08/02/19 09:30:00 AM,7.45,43.45,,,,
2003,08/02/19 09:45:00 AM,7.43,43.66,,,,
2004,08/02/19 10:00:00 AM,7.41,43.88,,,,
2005,08/02/19 10:15:00 AM,7.39,44.10,,,,
2006,08/02/19 10:30:00 AM,7.37,44.38,,,,
2007,08/02/19 10:45:00 AM,7.34,44.64,,,,
2008,08/02/19 11:00:00 AM,7.32,44.96,,,,
2009,08/02/19 11:15:00 AM,7.28,45.32,,,,
2010,08/02/19 11:30:00 AM,7.24,45.75,,,,
2011,08/02/19 11:45:00 AM,7.20,46.18,,,,
2012,08/02/19 12:00:00 PM,7.15,46.65,,,,
2013,08/02/19 12:15:00 PM,7.08,47.05,,,,
2014,08/02/19 12:30:00 PM,7.05,47.34,,,,
2015,08/02/19 12:45:00 PM,7.01,47.70,,,,
2016,08/02/19 01:00:00 PM,6.97,48.06,,,,
2017,08/02/19 01:15:00 PM,6.96,48.45,,,,
2018,08/02/19 01:30:00 PM,6.90,49.03,,,,
2019,08/02/19 01:45:00 PM,6.85,49.42,,,,
2020,08/02/19 02:00:00 PM,6.80,49.82,,,,
2021,08/02/19 02:15:00 PM,6.75,50.04,,,,
2022,08/02/19 02:30:00 PM,6.74,50.07,,,,
2023,08/02/19 02:34:57 PM,,,Logged,,,
2024,08/02/19 02:35:07 PM,,,,Logged,,
2025,08/02/19 02:35:38 PM,,,,,Logged,
2026,08/02/19 02:45:00 PM,6.79,49.64,,,,
2027,08/02/19 03:00:00 PM,6.75,49.86,,,,
2028,08/02/19 03:15:00 PM,6.76,49.78,,,,
2029,08/02/19 03:30:00 PM,6.77,49.71,,,,
2030,08/02/19 03:45:00 PM,6.80,49.60,,,,
2031,08/02/19 04:00:00 PM,6.80,49.57,,,,
2032,08/02/19 04:15:00 PM,6.81,49.57,,,,
2033,08/02/19 04:30:00 PM,6.82,49.46,,,,
2034,08/02/19 04:45:00 PM,6.81,49.35,,,,
2035,08/02/19 05:00:00 PM,6.83,49.21,,,,
2036,08/02/19 05:15:00 PM,6.85,49.03,,,,
2037,08/02/19 05:30:00 PM,6.87,48.81,,,,
2038,08/02/19 05:45:00 PM,6.89,48.60,,,,
2039,08/02/19 06:00:00 PM,6.91,48.38,,,,
2040,08/02/19 06:15:00 PM,6.93,48.16,,,,
2041,08/02/19 06:30:00 PM,6.95,47.95,,,,
2042,08/02/19 06:45:00 PM,6.97,47.70,,,,
2043,08/02/19 07:00:00 PM,7.00,47.48,,,,
2044,08/02/19 07:15:00 PM,7.02,47.26,,,,
2045,08/02/19 07:30:00 PM,7.04,47.05,,,,
2046,08/02/19 07:45:00 PM,7.06,46.87,,,,
2047,08/02/19 08:00:00 PM,7.08,46.69,,,,
2048,08/02/19 08:15:00 PM,7.10,46.47,,,,
2049,08/02/19 08:30:00 PM,7.13,46.29,,,,
2050,08/02/19 08:45:00 PM,7.15,46.11,,,,
2051,08/02/19 09:00:00 PM,7.17,45.97,,,,
2052,08/02/19 09:15:00 PM,7.19,45.82,,,,
2053,08/02/19 09:30:00 PM,7.20,45.68,,,,
2054,08/02/19 09:45:00 PM,7.22,45.54,,,,
2055,08/02/19 10:00:00 PM,7.24,45.43,,,,
2056,08/02/19 10:15:00 PM,7.25,45.28,,,,
2057,08/02/19 10:30:00 PM,7.27,45.14,,,,
2058,08/02/19 10:45:00 PM,7.29,45.03,,,,
2059,08/02/19 11:00:00 PM,7.31,44.89,,,,
2060,08/02/19 11:15:00 PM,7.33,44.78,,,,
2061,08/02/19 11:30:00 PM,7.34,44.67,,,,
2062,08/02/19 11:45:00 PM,7.35,44.60,,,,
2063,08/03/19 12:00:00 AM,7.37,44.53,,,,
2064,08/03/19 12:15:00 AM,7.38,44.46,,,,
2065,08/03/19 12:30:00 AM,7.38,44.38,,,,
2066,08/03/19 12:45:00 AM,7.38,44.31,,,,
2067,08/03/19 01:00:00 AM,7.39,44.28,,,,
2068,08/03/19 01:15:00 AM,7.37,44.20,,,,
2069,08/03/19 01:30:00 AM,7.39,44.13,,,,
2070,08/03/19 01:45:00 AM,7.40,44.06,,,,
2071,08/03/19 02:00:00 AM,7.41,43.95,,,,
2072,08/03/19 02:15:00 AM,7.42,43.84,,,,
2073,08/03/19 02:30:00 AM,7.46,43.77,,,,
2074,08/03/19 02:45:00 AM,7.46,43.70,,,,
2075,08/03/19 03:00:00 AM,7.46,43.59,,,,
2076,08/03/19 03:15:00 AM,7.52,43.48,,,,
2077,08/03/19 03:30:00 AM,7.66,43.38,,,,
2078,08/03/19 03:45:00 AM,7.71,43.27,,,,
2079,08/03/19 04:00:00 AM,7.86,43.16,,,,
2080,08/03/19 04:15:00 AM,7.90,43.09,,,,
2081,08/03/19 04:30:00 AM,7.81,42.98,,,,
2082,08/03/19 04:45:00 AM,7.79,42.80,,,,
2083,08/03/19 05:00:00 AM,7.79,42.58,,,,
2084,08/03/19 05:15:00 AM,7.81,42.40,,,,
2085,08/03/19 05:30:00 AM,7.79,42.33,,,,
2086,08/03/19 05:45:00 AM,7.86,42.26,,,,
2087,08/03/19 06:00:00 AM,7.87,42.19,,,,
2088,08/03/19 06:15:00 AM,7.88,42.12,,,,
2089,08/03/19 06:30:00 AM,7.92,42.08,,,,
2090,08/03/19 06:45:00 AM,7.92,42.04,,,,
2091,08/03/19 07:00:00 AM,7.90,41.97,,,,
2092,08/03/19 07:15:00 AM,7.89,41.94,,,,
2093,08/03/19 07:30:00 AM,7.87,41.90,,,,
2094,08/03/19 07:45:00 AM,7.90,41.86,,,,
2095,08/03/19 08:00:00 AM,7.88,41.86,,,,
2096,08/03/19 08:15:00 AM,7.85,41.90,,,,
2097,08/03/19 08:30:00 AM,7.83,41.97,,,,
2098,08/03/19 08:45:00 AM,7.89,42.12,,,,
2099,08/03/19 09:00:00 AM,7.82,42.26,,,,
2100,08/03/19 09:15:00 AM,7.91,42.37,,,,
2101,08/03/19 09:30:00 AM,7.86,42.55,,,,
2102,08/03/19 09:45:00 AM,7.86,42.84,,,,
2103,08/03/19 10:00:00 AM,7.80,43.12,,,,
2104,08/03/19 10:15:00 AM,7.74,43.56,,,,
2105,08/03/19 10:30:00 AM,7.59,43.88,,,,
2106,08/03/19 10:45:00 AM,7.57,44.20,,,,
2107,08/03/19 11:00:00 AM,7.60,44.53,,,,
2108,08/03/19 11:15:00 AM,7.56,44.67,,,,
2109,08/03/19 11:30:00 AM,7.58,44.78,,,,
2110,08/03/19 11:45:00 AM,7.62,44.92,,,,
2111,08/03/19 12:00:00 PM,7.63,45.07,,,,
2112,08/03/19 12:15:00 PM,7.61,45.36,,,,
2113,08/03/19 12:30:00 PM,7.50,45.64,,,,
2114,08/03/19 12:45:00 PM,7.45,45.93,,,,
2115,08/03/19 01:00:00 PM,7.38,46.33,,,,
2116,08/03/19 01:15:00 PM,7.32,46.94,,,,
2117,08/03/19 01:30:00 PM,7.27,47.12,,,,
2118,08/03/19 01:45:00 PM,7.25,47.34,,,,
2119,08/03/19 02:00:00 PM,7.24,47.59,,,,
2120,08/03/19 02:15:00 PM,7.24,47.73,,,,
2121,08/03/19 02:30:00 PM,7.24,47.80,,,,
2122,08/03/19 02:45:00 PM,7.24,47.80,,,,
2123,08/03/19 03:00:00 PM,7.20,48.16,,,,
2124,08/03/19 03:15:00 PM,7.13,48.85,,,,
2125,08/03/19 03:30:00 PM,7.05,49.35,,,,
2126,08/03/19 03:45:00 PM,7.05,49.53,,,,
2127,08/03/19 04:00:00 PM,7.01,49.86,,,,
2128,08/03/19 04:15:00 PM,6.99,49.96,,,,
2129,08/03/19 04:30:00 PM,6.99,50.11,,,,
2130,08/03/19 04:45:00 PM,6.94,50.14,,,,
2131,08/03/19 05:00:00 PM,6.94,50.00,,,,
2132,08/03/19 05:15:00 PM,6.97,49.75,,,,
2133,08/03/19 05:30:00 PM,6.99,49.46,,,,
2134,08/03/19 05:45:00 PM,7.03,49.10,,,,
2135,08/03/19 06:00:00 PM,7.07,48.74,,,,
2136,08/03/19 06:15:00 PM,7.13,48.31,,,,
2137,08/03/19 06:30:00 PM,7.19,47.84,,,,
2138,08/03/19 06:45:00 PM,7.22,47.41,,,,
2139,08/03/19 07:00:00 PM,7.26,47.05,,,,
2140,08/03/19 07:15:00 PM,7.30,46.72,,,,
2141,08/03/19 07:30:00 PM,7.33,46.44,,,,
2142,08/03/19 07:45:00 PM,7.33,46.18,,,,
2143,08/03/19 08:00:00 PM,7.36,45.93,,,,
2144,08/03/19 08:15:00 PM,7.40,45.72,,,,
2145,08/03/19 08:30:00 PM,7.42,45.50,,,,
2146,08/03/19 08:45:00 PM,7.45,45.32,,,,
2147,08/03/19 09:00:00 PM,7.47,45.14,,,,
2148,08/03/19 09:15:00 PM,7.50,44.96,,,,
2149,08/03/19 09:30:00 PM,7.52,44.78,,,,
2150,08/03/19 09:45:00 PM,7.53,44.60,,,,
2151,08/03/19 10:00:00 PM,7.58,44.38,,,,
2152,08/03/19 10:15:00 PM,7.61,44.24,,,,
2153,08/03/19 10:30:00 PM,7.62,44.13,,,,
2154,08/03/19 10:45:00 PM,7.64,43.95,,,,
2155,08/03/19 11:00:00 PM,7.67,43.84,,,,
2156,08/03/19 11:15:00 PM,7.68,43.74,,,,
2157,08/03/19 11:30:00 PM,7.69,43.63,,,,
2158,08/03/19 11:45:00 PM,7.71,43.48,,,,
2159,08/04/19 12:00:00 AM,7.74,43.34,,,,
2160,08/04/19 12:15:00 AM,7.75,43.20,,,,
2161,08/04/19 12:30:00 AM,7.75,43.02,,,,
2162,08/04/19 12:45:00 AM,7.78,42.87,,,,
2163,08/04/19 01:00:00 AM,7.80,42.73,,,,
2164,08/04/19 01:15:00 AM,7.81,42.62,,,,
2165,08/04/19 01:30:00 AM,7.81,42.51,,,,
2166,08/04/19 01:45:00 AM,7.82,42.48,,,,
2167,08/04/19 02:00:00 AM,7.79,42.40,,,,
2168,08/04/19 02:15:00 AM,7.76,42.33,,,,
2169,08/04/19 02:30:00 AM,7.75,42.26,,,,
2170,08/04/19 02:45:00 AM,7.76,42.19,,,,
2171,08/04/19 03:00:00 AM,7.79,42.15,,,,
2172,08/04/19 03:15:00 AM,7.80,42.08,,,,
2173,08/04/19 03:30:00 AM,7.80,42.04,,,,
2174,08/04/19 03:45:00 AM,7.81,42.01,,,,
2175,08/04/19 04:00:00 AM,7.84,41.97,,,,
2176,08/04/19 04:15:00 AM,7.85,41.94,,,,
2177,08/04/19 04:30:00 AM,7.83,41.90,,,,
2178,08/04/19 04:45:00 AM,7.82,41.83,,,,
2179,08/04/19 05:00:00 AM,7.85,41.79,,,,
2180,08/04/19 05:15:00 AM,7.87,41.72,,,,
2181,08/04/19 05:30:00 AM,7.87,41.68,,,,
2182,08/04/19 05:45:00 AM,7.89,41.61,,,,
2183,08/04/19 06:00:00 AM,7.88,41.58,,,,
2184,08/04/19 06:15:00 AM,7.87,41.54,,,,
2185,08/04/19 06:30:00 AM,7.88,41.47,,,,
2186,08/04/19 06:45:00 AM,7.89,41.43,,,,
2187,08/04/19 07:00:00 AM,7.89,41.40,,,,
2188,08/04/19 07:15:00 AM,7.89,41.40,,,,
2189,08/04/19 07:30:00 AM,7.88,41.43,,,,
2190,08/04/19 07:45:00 AM,7.89,41.47,,,,
2191,08/04/19 08:00:00 AM,7.88,41.58,,,,
2192,08/04/19 08:15:00 AM,7.86,41.72,,,,
2193,08/04/19 08:30:00 AM,7.85,41.83,,,,
2194,08/04/19 08:45:00 AM,7.83,41.90,,,,
2195,08/04/19 09:00:00 AM,7.83,41.97,,,,
2196,08/04/19 09:15:00 AM,7.84,42.15,,,,
2197,08/04/19 09:30:00 AM,7.84,42.22,,,,
2198,08/04/19 09:45:00 AM,7.85,42.26,,,,
2199,08/04/19 10:00:00 AM,7.87,42.26,,,,
2200,08/04/19 10:15:00 AM,7.86,42.30,,,,
2201,08/04/19 10:30:00 AM,7.87,42.30,,,,
2202,08/04/19 10:45:00 AM,7.87,42.30,,,,
2203,08/04/19 11:00:00 AM,7.88,42.44,,,,
2204,08/04/19 11:15:00 AM,7.87,42.69,,,,
2205,08/04/19 11:30:00 AM,7.87,43.02,,,,
2206,08/04/19 11:45:00 AM,7.83,43.56,,,,
2207,08/04/19 12:00:00 PM,7.73,44.42,,,,
2208,08/04/19 12:15:00 PM,7.57,45.72,,,,
2209,08/04/19 12:30:00 PM,7.46,46.40,,,,
2210,08/04/19 12:45:00 PM,7.40,46.87,,,,
2211,08/04/19 01:00:00 PM,7.36,47.05,,,,
2212,08/04/19 01:15:00 PM,7.36,47.12,,,,
2213,08/04/19 01:30:00 PM,7.33,47.41,,,,
2214,08/04/19 01:45:00 PM,7.32,47.44,,,,
2215,08/04/19 02:00:00 PM,7.34,47.37,,,,
2216,08/04/19 02:15:00 PM,7.31,47.66,,,,
2217,08/04/19 02:30:00 PM,7.26,47.95,,,,
2218,08/04/19 02:45:00 PM,7.24,47.95,,,,
2219,08/04/19 03:00:00 PM,7.27,47.88,,,,
2220,08/04/19 03:15:00 PM,7.33,47.59,,,,
2221,08/04/19 03:30:00 PM,7.35,47.12,,,,
2222,08/04/19 03:45:00 PM,7.39,46.80,,,,
2223,08/04/19 04:00:00 PM,7.45,46.44,,,,
2224,08/04/19 04:15:00 PM,7.51,46.15,,,,
2225,08/04/19 04:30:00 PM,7.53,45.86,,,,
2226,08/04/19 04:45:00 PM,7.55,45.61,,,,
2227,08/04/19 05:00:00 PM,7.55,45.36,,,,
2228,08/04/19 05:15:00 PM,7.59,45.14,,,,
2229,08/04/19 05:30:00 PM,7.61,44.96,,,,
2230,08/04/19 05:45:00 PM,7.63,44.74,,,,
2231,08/04/19 06:00:00 PM,7.65,44.56,,,,
2232,08/04/19 06:15:00 PM,7.67,44.38,,,,
2233,08/04/19 06:30:00 PM,7.69,44.20,,,,
2234,08/04/19 06:45:00 PM,7.70,44.02,,,,
2235,08/04/19 07:00:00 PM,7.72,43.88,,,,
2236,08/04/19 07:15:00 PM,7.73,43.77,,,,
2237,08/04/19 07:30:00 PM,7.76,43.59,,,,
2238,08/04/19 07:45:00 PM,7.78,43.45,,,,
2239,08/04/19 08:00:00 PM,7.80,43.30,,,,
2240,08/04/19 08:15:00 PM,7.81,43.16,,,,
2241,08/04/19 08:30:00 PM,7.83,43.02,,,,
2242,08/04/19 08:45:00 PM,7.86,42.87,,,,
2243,08/04/19 09:00:00 PM,7.87,42.76,,,,
2244,08/04/19 09:15:00 PM,7.87,42.62,,,,
2245,08/04/19 09:30:00 PM,7.89,42.51,,,,
2246,08/04/19 09:45:00 PM,7.91,42.40,,,,
2247,08/04/19 10:00:00 PM,7.92,42.30,,,,
2248,08/04/19 10:15:00 PM,7.93,42.15,,,,
2249,08/04/19 10:30:00 PM,7.95,42.04,,,,
2250,08/04/19 10:45:00 PM,7.95,41.94,,,,
2251,08/04/19 11:00:00 PM,7.97,41.86,,,,
2252,08/04/19 11:15:00 PM,7.98,41.76,,,,
2253,08/04/19 11:30:00 PM,8.00,41.68,,,,
2254,08/04/19 11:45:00 PM,8.00,41.61,,,,
2255,08/05/19 12:00:00 AM,8.01,41.50,,,,
2256,08/05/19 12:15:00 AM,8.02,41.40,,,,
2257,08/05/19 12:30:00 AM,8.03,41.36,,,,
2258,08/05/19 12:45:00 AM,8.04,41.29,,,,
2259,08/05/19 01:00:00 AM,8.04,41.22,,,,
2260,08/05/19 01:15:00 AM,8.04,41.14,,,,
2261,08/05/19 01:30:00 AM,8.05,41.07,,,,
2262,08/05/19 01:45:00 AM,8.05,41.04,,,,
2263,08/05/19 02:00:00 AM,8.05,41.00,,,,
2264,08/05/19 02:15:00 AM,8.06,40.93,,,,
2265,08/05/19 02:30:00 AM,8.06,40.86,,,,
2266,08/05/19 02:45:00 AM,8.07,40.82,,,,
2267,08/05/19 03:00:00 AM,8.06,40.75,,,,
2268,08/05/19 03:15:00 AM,8.07,40.68,,,,
2269,08/05/19 03:30:00 AM,8.08,40.64,,,,
2270,08/05/19 03:45:00 AM,8.08,40.57,,,,
2271,08/05/19 04:00:00 AM,8.08,40.53,,,,
2272,08/05/19 04:15:00 AM,8.08,40.46,,,,
2273,08/05/19 04:30:00 AM,8.09,40.42,,,,
2274,08/05/19 04:45:00 AM,8.11,40.35,,,,
2275,08/05/19 05:00:00 AM,8.09,40.32,,,,
2276,08/05/19 05:15:00 AM,8.09,40.28,,,,
2277,08/05/19 05:30:00 AM,8.09,40.24,,,,
2278,08/05/19 05:45:00 AM,8.11,40.17,,,,
2279,08/05/19 06:00:00 AM,8.12,40.14,,,,
2280,08/05/19 06:15:00 AM,8.11,40.10,,,,
2281,08/05/19 06:30:00 AM,8.12,40.06,,,,
2282,08/05/19 06:45:00 AM,8.12,40.03,,,,
2283,08/05/19 07:00:00 AM,8.13,39.99,,,,
2284,08/05/19 07:15:00 AM,8.13,39.99,,,,
2285,08/05/19 07:30:00 AM,8.13,39.96,,,,
2286,08/05/19 07:45:00 AM,8.12,39.99,,,,
2287,08/05/19 08:00:00 AM,8.12,40.06,,,,
2288,08/05/19 08:15:00 AM,8.09,40.14,,,,
2289,08/05/19 08:30:00 AM,8.11,40.21,,,,
2290,08/05/19 08:45:00 AM,8.08,40.28,,,,
2291,08/05/19 09:00:00 AM,8.09,40.39,,,,
2292,08/05/19 09:15:00 AM,8.07,40.53,,,,
2293,08/05/19 09:30:00 AM,8.05,40.68,,,,
2294,08/05/19 09:45:00 AM,8.02,40.86,,,,
2295,08/05/19 10:00:00 AM,7.99,41.07,,,,
2296,08/05/19 10:15:00 AM,7.98,41.32,,,,
2297,08/05/19 10:30:00 AM,7.92,41.72,,,,
2298,08/05/19 10:45:00 AM,7.88,42.08,,,,
2299,08/05/19 11:00:00 AM,7.83,42.48,,,,
2300,08/05/19 11:15:00 AM,7.78,42.98,,,,
2301,08/05/19 11:30:00 AM,7.71,43.52,,,,
2302,08/05/19 11:45:00 AM,7.62,44.31,,,,
2303,08/05/19 12:00:00 PM,7.53,45.14,,,,
2304,08/05/19 12:15:00 PM,7.46,45.72,,,,
2305,08/05/19 12:30:00 PM,7.41,46.08,,,,
2306,08/05/19 12:45:00 PM,7.32,47.01,,,,
2307,08/05/19 01:00:00 PM,7.19,48.34,,,,
2308,08/05/19 01:15:00 PM,7.07,49.03,,,,
2309,08/05/19 01:30:00 PM,7.04,49.28,,,,
2310,08/05/19 01:45:00 PM,7.01,49.46,,,,
2311,08/05/19 02:00:00 PM,7.00,49.57,,,,
2312,08/05/19 02:15:00 PM,6.99,49.64,,,,
2313,08/05/19 02:30:00 PM,6.95,50.14,,,,
2314,08/05/19 02:45:00 PM,6.86,50.86,,,,
2315,08/05/19 03:00:00 PM,6.84,50.79,,,,
2316,08/05/19 03:15:00 PM,6.86,50.54,,,,
2317,08/05/19 03:30:00 PM,6.86,50.50,,,,
2318,08/05/19 03:45:00 PM,6.86,50.68,,,,
2319,08/05/19 04:00:00 PM,6.83,50.79,,,,
2320,08/05/19 04:15:00 PM,6.83,50.72,,,,
2321,08/05/19 04:30:00 PM,6.84,50.47,,,,
2322,08/05/19 04:45:00 PM,6.86,50.18,,,,
2323,08/05/19 05:00:00 PM,6.91,49.89,,,,
2324,08/05/19 05:15:00 PM,6.92,49.53,,,,
2325,08/05/19 05:30:00 PM,6.98,49.17,,,,
2326,08/05/19 05:45:00 PM,7.00,48.74,,,,
2327,08/05/19 06:00:00 PM,7.00,48.34,,,,
2328,08/05/19 06:15:00 PM,6.99,47.98,,,,
2329,08/05/19 06:30:00 PM,6.97,47.62,,,,
2330,08/05/19 06:45:00 PM,7.01,47.26,,,,
2331,08/05/19 07:00:00 PM,7.07,46.94,,,,
