"Plot Title: DO_03"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °C (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
1938,06/22/22 07:45:00 PM,8.00,5.16,,,
1939,06/22/22 08:00:00 PM,8.02,5.10,,,
1940,06/22/22 08:15:00 PM,8.05,5.04,,,
1941,06/22/22 08:30:00 PM,8.09,4.90,,,
1942,06/22/22 08:45:00 PM,8.12,4.82,,,
1943,06/22/22 09:00:00 PM,8.14,4.78,,,
1944,06/22/22 09:15:00 PM,8.17,4.64,,,
1945,06/22/22 09:30:00 PM,8.19,4.60,,,
1946,06/22/22 09:45:00 PM,8.17,4.66,,,
1947,06/22/22 10:00:00 PM,8.17,4.64,,,
1948,06/22/22 10:15:00 PM,8.19,4.58,,,
1949,06/22/22 10:30:00 PM,8.21,4.52,,,
1950,06/22/22 10:45:00 PM,8.19,4.52,,,
1951,06/22/22 11:00:00 PM,8.21,4.48,,,
1952,06/22/22 11:15:00 PM,8.21,4.44,,,
1953,06/22/22 11:30:00 PM,8.23,4.40,,,
1954,06/22/22 11:45:00 PM,8.23,4.36,,,
1955,06/23/22 12:00:00 AM,8.23,4.34,,,
1956,06/23/22 12:15:00 AM,8.24,4.30,,,
1957,06/23/22 12:30:00 AM,8.23,4.32,,,
1958,06/23/22 12:45:00 AM,8.25,4.30,,,
1959,06/23/22 01:00:00 AM,8.24,4.32,,,
1960,06/23/22 01:15:00 AM,8.24,4.30,,,
1961,06/23/22 01:30:00 AM,8.24,4.30,,,
1962,06/23/22 01:45:00 AM,8.24,4.30,,,
1963,06/23/22 02:00:00 AM,8.25,4.24,,,
1964,06/23/22 02:15:00 AM,8.27,4.20,,,
1965,06/23/22 02:30:00 AM,8.29,4.16,,,
1966,06/23/22 02:45:00 AM,8.29,4.14,,,
1967,06/23/22 03:00:00 AM,8.29,4.12,,,
1968,06/23/22 03:15:00 AM,8.26,4.12,,,
1969,06/23/22 03:30:00 AM,8.21,4.12,,,
1970,06/23/22 03:45:00 AM,8.21,4.14,,,
1971,06/23/22 04:00:00 AM,8.18,4.22,,,
1972,06/23/22 04:15:00 AM,8.16,4.30,,,
1973,06/23/22 04:30:00 AM,8.15,4.36,,,
1974,06/23/22 04:45:00 AM,8.14,4.40,,,
1975,06/23/22 05:00:00 AM,8.17,4.36,,,
1976,06/23/22 05:15:00 AM,8.17,4.34,,,
1977,06/23/22 05:30:00 AM,8.18,4.34,,,
1978,06/23/22 05:45:00 AM,8.17,4.34,,,
1979,06/23/22 06:00:00 AM,8.18,4.34,,,
1980,06/23/22 06:15:00 AM,8.16,4.36,,,
1981,06/23/22 06:30:00 AM,8.15,4.40,,,
1982,06/23/22 06:45:00 AM,8.12,4.46,,,
1983,06/23/22 07:00:00 AM,8.12,4.50,,,
1984,06/23/22 07:15:00 AM,8.08,4.62,,,
1985,06/23/22 07:30:00 AM,8.03,4.74,,,
1986,06/23/22 07:45:00 AM,8.02,4.76,,,
1987,06/23/22 08:00:00 AM,7.97,4.92,,,
1988,06/23/22 08:15:00 AM,7.96,4.96,,,
1989,06/23/22 08:30:00 AM,7.91,5.18,,,
1990,06/23/22 08:45:00 AM,7.90,5.18,,,
1991,06/23/22 09:00:00 AM,7.91,5.14,,,
1992,06/23/22 09:15:00 AM,7.87,5.30,,,
1993,06/23/22 09:30:00 AM,7.86,5.34,,,
1994,06/23/22 09:45:00 AM,7.87,5.30,,,
1995,06/23/22 10:00:00 AM,7.83,5.48,,,
1996,06/23/22 10:15:00 AM,7.79,5.64,,,
1997,06/23/22 10:30:00 AM,7.76,5.82,,,
1998,06/23/22 10:45:00 AM,7.70,6.06,,,
1999,06/23/22 11:00:00 AM,7.66,6.26,,,
2000,06/23/22 11:15:00 AM,7.64,6.36,,,
2001,06/23/22 11:30:00 AM,7.65,6.40,,,
2002,06/23/22 11:45:00 AM,7.63,6.48,,,
2003,06/23/22 12:00:00 PM,7.62,6.56,,,
2004,06/23/22 12:15:00 PM,7.58,6.72,,,
2005,06/23/22 12:30:00 PM,7.57,6.78,,,
2006,06/23/22 12:45:00 PM,7.55,6.90,,,
2007,06/23/22 01:00:00 PM,7.50,7.10,,,
2008,06/23/22 01:15:00 PM,7.50,7.08,,,
2009,06/23/22 01:30:00 PM,7.49,7.16,,,
2010,06/23/22 01:45:00 PM,7.48,7.22,,,
2011,06/23/22 02:00:00 PM,7.47,7.24,,,
2012,06/23/22 02:15:00 PM,7.45,7.32,,,
2013,06/23/22 02:30:00 PM,7.43,7.42,,,
2014,06/23/22 02:45:00 PM,7.41,7.52,,,
2015,06/23/22 03:00:00 PM,7.39,7.62,,,
2016,06/23/22 03:15:00 PM,7.36,7.76,,,
2017,06/23/22 03:30:00 PM,7.35,7.80,,,
2018,06/23/22 03:45:00 PM,7.34,7.88,,,
2019,06/23/22 04:00:00 PM,7.33,7.96,,,
2020,06/23/22 04:15:00 PM,7.30,8.08,,,
2021,06/23/22 04:30:00 PM,7.29,8.14,,,
2022,06/23/22 04:45:00 PM,7.29,8.14,,,
2023,06/23/22 05:00:00 PM,7.29,8.18,,,
2024,06/23/22 05:15:00 PM,7.31,8.12,,,
2025,06/23/22 05:30:00 PM,7.32,8.08,,,
2026,06/23/22 05:45:00 PM,7.32,8.06,,,
2027,06/23/22 06:00:00 PM,7.33,8.00,,,
2028,06/23/22 06:15:00 PM,7.34,7.94,,,
2029,06/23/22 06:30:00 PM,7.35,7.84,,,
2030,06/23/22 06:45:00 PM,7.37,7.74,,,
2031,06/23/22 07:00:00 PM,7.39,7.64,,,
2032,06/23/22 07:15:00 PM,7.42,7.52,,,
2033,06/23/22 07:30:00 PM,7.44,7.40,,,
2034,06/23/22 07:45:00 PM,7.47,7.26,,,
2035,06/23/22 08:00:00 PM,7.50,7.16,,,
2036,06/23/22 08:15:00 PM,7.52,7.06,,,
2037,06/23/22 08:30:00 PM,7.54,6.94,,,
2038,06/23/22 08:45:00 PM,7.56,6.88,,,
2039,06/23/22 09:00:00 PM,7.60,6.76,,,
2040,06/23/22 09:15:00 PM,7.67,6.54,,,
2041,06/23/22 09:30:00 PM,7.79,6.16,,,
2042,06/23/22 09:45:00 PM,7.89,5.52,,,
2043,06/23/22 10:00:00 PM,8.03,4.90,,,
2044,06/23/22 10:15:00 PM,8.13,4.42,,,
2045,06/23/22 10:30:00 PM,8.18,4.14,,,
2046,06/23/22 10:45:00 PM,8.17,4.14,,,
2047,06/23/22 11:00:00 PM,8.16,4.22,,,
2048,06/23/22 11:15:00 PM,8.13,4.32,,,
2049,06/23/22 11:30:00 PM,8.12,4.40,,,
2050,06/23/22 11:45:00 PM,8.09,4.44,,,
2051,06/24/22 12:00:00 AM,8.11,4.42,,,
2052,06/24/22 12:15:00 AM,8.12,4.34,,,
2053,06/24/22 12:30:00 AM,8.14,4.22,,,
2054,06/24/22 12:45:00 AM,8.16,4.12,,,
2055,06/24/22 01:00:00 AM,8.16,4.10,,,
2056,06/24/22 01:15:00 AM,8.14,4.16,,,
2057,06/24/22 01:30:00 AM,8.13,4.22,,,
2058,06/24/22 01:45:00 AM,8.12,4.28,,,
2059,06/24/22 02:00:00 AM,8.12,4.32,,,
2060,06/24/22 02:15:00 AM,8.11,4.34,,,
2061,06/24/22 02:30:00 AM,8.11,4.36,,,
2062,06/24/22 02:45:00 AM,8.11,4.38,,,
2063,06/24/22 03:00:00 AM,8.10,4.42,,,
2064,06/24/22 03:15:00 AM,8.10,4.44,,,
2065,06/24/22 03:30:00 AM,8.10,4.44,,,
2066,06/24/22 03:45:00 AM,8.10,4.46,,,
2067,06/24/22 04:00:00 AM,8.10,4.46,,,
2068,06/24/22 04:15:00 AM,8.11,4.48,,,
2069,06/24/22 04:30:00 AM,8.10,4.48,,,
2070,06/24/22 04:45:00 AM,8.09,4.50,,,
2071,06/24/22 05:00:00 AM,8.08,4.50,,,
2072,06/24/22 05:15:00 AM,8.07,4.50,,,
2073,06/24/22 05:30:00 AM,8.03,4.52,,,
2074,06/24/22 05:45:00 AM,8.01,4.50,,,
2075,06/24/22 06:00:00 AM,8.06,4.48,,,
2076,06/24/22 06:15:00 AM,8.10,4.48,,,
2077,06/24/22 06:30:00 AM,8.13,4.46,,,
2078,06/24/22 06:45:00 AM,8.17,4.42,,,
2079,06/24/22 07:00:00 AM,8.18,4.40,,,
2080,06/24/22 07:15:00 AM,8.18,4.38,,,
2081,06/24/22 07:30:00 AM,8.17,4.38,,,
2082,06/24/22 07:45:00 AM,8.19,4.38,,,
2083,06/24/22 08:00:00 AM,8.18,4.38,,,
2084,06/24/22 08:15:00 AM,8.18,4.40,,,
2085,06/24/22 08:30:00 AM,8.18,4.42,,,
2086,06/24/22 08:45:00 AM,8.16,4.46,,,
2087,06/24/22 09:00:00 AM,8.15,4.54,,,
2088,06/24/22 09:15:00 AM,8.12,4.64,,,
2089,06/24/22 09:30:00 AM,8.09,4.72,,,
2090,06/24/22 09:45:00 AM,8.07,4.84,,,
2091,06/24/22 10:00:00 AM,8.05,4.94,,,
2092,06/24/22 10:15:00 AM,8.04,5.10,,,
2093,06/24/22 10:30:00 AM,8.03,5.26,,,
2094,06/24/22 10:45:00 AM,8.01,5.40,,,
2095,06/24/22 11:00:00 AM,7.99,5.52,,,
2096,06/24/22 11:15:00 AM,7.96,5.64,,,
2097,06/24/22 11:30:00 AM,7.92,5.82,,,
2098,06/24/22 11:45:00 AM,7.91,5.92,,,
2099,06/24/22 12:00:00 PM,7.88,6.00,,,
2100,06/24/22 12:15:00 PM,7.85,6.12,,,
2101,06/24/22 12:30:00 PM,7.84,6.28,,,
2102,06/24/22 12:45:00 PM,7.80,6.48,,,
2103,06/24/22 01:00:00 PM,7.77,6.62,,,
2104,06/24/22 01:15:00 PM,7.78,6.64,,,
2105,06/24/22 01:30:00 PM,7.78,6.56,,,
2106,06/24/22 01:45:00 PM,7.68,6.50,,,
2107,06/24/22 02:00:00 PM,7.59,6.74,,,
2108,06/24/22 02:15:00 PM,7.54,6.96,,,
2109,06/24/22 02:30:00 PM,7.51,7.12,,,
2110,06/24/22 02:45:00 PM,7.47,7.26,,,
2111,06/24/22 03:00:00 PM,7.45,7.42,,,
2112,06/24/22 03:15:00 PM,7.41,7.66,,,
2113,06/24/22 03:30:00 PM,7.36,7.94,,,
2114,06/24/22 03:45:00 PM,7.31,8.16,,,
2115,06/24/22 04:00:00 PM,7.30,8.26,,,
2116,06/24/22 04:15:00 PM,7.29,8.32,,,
2117,06/24/22 04:30:00 PM,7.26,8.48,,,
2118,06/24/22 04:45:00 PM,7.23,8.66,,,
2119,06/24/22 05:00:00 PM,7.21,8.68,,,
2120,06/24/22 05:15:00 PM,7.20,8.84,,,
2121,06/24/22 05:30:00 PM,7.16,8.94,,,
2122,06/24/22 05:45:00 PM,7.18,8.92,,,
2123,06/24/22 06:00:00 PM,7.20,8.96,,,
2124,06/24/22 06:15:00 PM,7.24,8.90,,,
2125,06/24/22 06:30:00 PM,7.34,8.80,,,
2126,06/24/22 06:45:00 PM,7.38,8.64,,,
2127,06/24/22 07:00:00 PM,7.40,8.44,,,
2128,06/24/22 07:15:00 PM,7.43,8.28,,,
2129,06/24/22 07:30:00 PM,7.44,8.12,,,
2130,06/24/22 07:45:00 PM,7.47,7.98,,,
2131,06/24/22 08:00:00 PM,7.52,7.86,,,
2132,06/24/22 08:15:00 PM,7.52,7.74,,,
2133,06/24/22 08:30:00 PM,7.54,7.66,,,
2134,06/24/22 08:45:00 PM,7.55,7.56,,,
2135,06/24/22 09:00:00 PM,7.57,7.46,,,
2136,06/24/22 09:15:00 PM,7.56,7.38,,,
2137,06/24/22 09:30:00 PM,7.57,7.32,,,
2138,06/24/22 09:45:00 PM,7.58,7.24,,,
2139,06/24/22 10:00:00 PM,7.62,7.14,,,
2140,06/24/22 10:15:00 PM,7.56,6.98,,,
2141,06/24/22 10:30:00 PM,7.66,6.84,,,
2142,06/24/22 10:45:00 PM,7.61,6.72,,,
2143,06/24/22 11:00:00 PM,7.69,6.66,,,
2144,06/24/22 11:15:00 PM,7.71,6.60,,,
2145,06/24/22 11:30:00 PM,7.74,6.54,,,
2146,06/24/22 11:45:00 PM,7.77,6.42,,,
2147,06/25/22 12:00:00 AM,7.82,6.20,,,
2148,06/25/22 12:15:00 AM,7.91,5.84,,,
2149,06/25/22 12:30:00 AM,7.97,5.54,,,
2150,06/25/22 12:45:00 AM,8.04,5.26,,,
2151,06/25/22 01:00:00 AM,8.07,5.10,,,
2152,06/25/22 01:15:00 AM,8.07,5.06,,,
2153,06/25/22 01:30:00 AM,8.07,5.02,,,
2154,06/25/22 01:45:00 AM,8.05,5.00,,,
2155,06/25/22 02:00:00 AM,8.04,4.98,,,
2156,06/25/22 02:15:00 AM,8.06,4.92,,,
2157,06/25/22 02:30:00 AM,8.04,4.72,,,
2158,06/25/22 02:45:00 AM,8.20,4.44,,,
2159,06/25/22 03:00:00 AM,8.15,4.20,,,
2160,06/25/22 03:15:00 AM,8.19,3.94,,,
2161,06/25/22 03:30:00 AM,8.18,3.74,,,
2162,06/25/22 03:45:00 AM,8.20,3.60,,,
2163,06/25/22 04:00:00 AM,8.23,3.42,,,
2164,06/25/22 04:15:00 AM,8.24,3.44,,,
2165,06/25/22 04:30:00 AM,8.21,3.54,,,
2166,06/25/22 04:45:00 AM,8.19,3.60,,,
2167,06/25/22 05:00:00 AM,8.18,3.66,,,
2168,06/25/22 05:15:00 AM,8.16,3.72,,,
2169,06/25/22 05:30:00 AM,8.16,3.74,,,
2170,06/25/22 05:45:00 AM,8.15,3.78,,,
2171,06/25/22 06:00:00 AM,8.14,3.82,,,
2172,06/25/22 06:15:00 AM,8.14,3.82,,,
2173,06/25/22 06:30:00 AM,8.13,3.84,,,
2174,06/25/22 06:45:00 AM,8.13,3.86,,,
2175,06/25/22 07:00:00 AM,8.13,3.86,,,
2176,06/25/22 07:15:00 AM,8.13,3.86,,,
2177,06/25/22 07:30:00 AM,8.14,3.86,,,
2178,06/25/22 07:45:00 AM,8.15,3.86,,,
2179,06/25/22 08:00:00 AM,8.15,3.84,,,
2180,06/25/22 08:15:00 AM,8.16,3.84,,,
2181,06/25/22 08:30:00 AM,8.16,3.84,,,
2182,06/25/22 08:45:00 AM,8.17,3.84,,,
2183,06/25/22 09:00:00 AM,8.16,3.92,,,
2184,06/25/22 09:15:00 AM,8.13,4.06,,,
2185,06/25/22 09:30:00 AM,8.11,4.16,,,
2186,06/25/22 09:45:00 AM,8.09,4.22,,,
2187,06/25/22 10:00:00 AM,8.08,4.28,,,
2188,06/25/22 10:15:00 AM,8.06,4.42,,,
2189,06/25/22 10:30:00 AM,8.04,4.58,,,
2190,06/25/22 10:45:00 AM,8.00,4.74,,,
2191,06/25/22 11:00:00 AM,7.97,4.86,,,
2192,06/25/22 11:15:00 AM,7.96,4.90,,,
2193,06/25/22 11:30:00 AM,7.95,5.04,,,
2194,06/25/22 11:45:00 AM,7.89,5.24,,,
2195,06/25/22 12:00:00 PM,7.86,5.42,,,
2196,06/25/22 12:15:00 PM,7.82,5.64,,,
2197,06/25/22 12:30:00 PM,7.79,5.82,,,
2198,06/25/22 12:45:00 PM,7.75,5.98,,,
2199,06/25/22 01:00:00 PM,7.72,6.14,,,
2200,06/25/22 01:15:00 PM,7.69,6.24,,,
2201,06/25/22 01:30:00 PM,7.68,6.30,,,
2202,06/25/22 01:45:00 PM,7.66,6.40,,,
2203,06/25/22 02:00:00 PM,7.65,6.48,,,
2204,06/25/22 02:15:00 PM,7.62,6.62,,,
2205,06/25/22 02:30:00 PM,7.58,6.86,,,
2206,06/25/22 02:45:00 PM,7.52,7.12,,,
2207,06/25/22 03:00:00 PM,7.50,7.22,,,
2208,06/25/22 03:15:00 PM,7.48,7.30,,,
2209,06/25/22 03:30:00 PM,7.47,7.38,,,
2210,06/25/22 03:45:00 PM,7.45,7.52,,,
2211,06/25/22 04:00:00 PM,7.46,7.64,,,
2212,06/25/22 04:15:00 PM,7.41,7.66,,,
2213,06/25/22 04:30:00 PM,7.41,7.66,,,
2214,06/25/22 04:45:00 PM,7.41,7.72,,,
2215,06/25/22 05:00:00 PM,7.50,7.78,,,
2216,06/25/22 05:15:00 PM,7.54,7.78,,,
2217,06/25/22 05:30:00 PM,7.54,7.74,,,
2218,06/25/22 05:45:00 PM,7.57,7.64,,,
2219,06/25/22 06:00:00 PM,7.59,7.54,,,
2220,06/25/22 06:15:00 PM,7.61,7.42,,,
2221,06/25/22 06:30:00 PM,7.66,7.28,,,
2222,06/25/22 06:45:00 PM,7.67,7.16,,,
2223,06/25/22 07:00:00 PM,7.64,7.04,,,
2224,06/25/22 07:15:00 PM,7.71,6.90,,,
2225,06/25/22 07:30:00 PM,7.73,6.78,,,
2226,06/25/22 07:45:00 PM,7.77,6.62,,,
2227,06/25/22 08:00:00 PM,7.80,6.48,,,
2228,06/25/22 08:15:00 PM,7.81,6.38,,,
2229,06/25/22 08:30:00 PM,7.82,6.28,,,
2230,06/25/22 08:45:00 PM,7.85,6.18,,,
2231,06/25/22 09:00:00 PM,7.87,6.06,,,
2232,06/25/22 09:15:00 PM,7.89,5.98,,,
2233,06/25/22 09:30:00 PM,7.91,5.94,,,
2234,06/25/22 09:45:00 PM,7.89,5.86,,,
2235,06/25/22 10:00:00 PM,7.93,5.80,,,
2236,06/25/22 10:15:00 PM,7.98,5.72,,,
2237,06/25/22 10:30:00 PM,8.00,5.66,,,
2238,06/25/22 10:45:00 PM,7.99,5.60,,,
2239,06/25/22 11:00:00 PM,7.98,5.56,,,
2240,06/25/22 11:15:00 PM,7.99,5.54,,,
2241,06/25/22 11:30:00 PM,8.00,5.50,,,
2242,06/25/22 11:45:00 PM,8.02,5.42,,,
2243,06/26/22 12:00:00 AM,8.03,5.32,,,
2244,06/26/22 12:15:00 AM,8.06,5.20,,,
2245,06/26/22 12:30:00 AM,8.11,5.08,,,
2246,06/26/22 12:45:00 AM,8.11,5.00,,,
2247,06/26/22 01:00:00 AM,8.12,4.94,,,
2248,06/26/22 01:15:00 AM,8.14,4.90,,,
2249,06/26/22 01:30:00 AM,8.15,4.80,,,
2250,06/26/22 01:45:00 AM,8.17,4.72,,,
2251,06/26/22 02:00:00 AM,8.17,4.70,,,
2252,06/26/22 02:15:00 AM,8.19,4.60,,,
2253,06/26/22 02:30:00 AM,8.22,4.48,,,
2254,06/26/22 02:45:00 AM,8.24,4.38,,,
2255,06/26/22 03:00:00 AM,8.24,4.28,,,
2256,06/26/22 03:15:00 AM,8.28,4.10,,,
2257,06/26/22 03:30:00 AM,8.32,3.96,,,
2258,06/26/22 03:45:00 AM,8.32,3.82,,,
2259,06/26/22 04:00:00 AM,8.37,3.68,,,
2260,06/26/22 04:15:00 AM,8.40,3.48,,,
2261,06/26/22 04:30:00 AM,8.45,3.32,,,
2262,06/26/22 04:45:00 AM,8.47,3.24,,,
2263,06/26/22 05:00:00 AM,8.46,3.20,,,
2264,06/26/22 05:15:00 AM,8.50,3.18,,,
2265,06/26/22 05:30:00 AM,8.48,3.20,,,
2266,06/26/22 05:45:00 AM,8.49,3.24,,,
2267,06/26/22 06:00:00 AM,8.45,3.26,,,
2268,06/26/22 06:15:00 AM,8.49,3.18,,,
2269,06/26/22 06:30:00 AM,8.50,3.04,,,
2270,06/26/22 06:45:00 AM,8.53,2.96,,,
2271,06/26/22 07:00:00 AM,8.56,2.94,,,
2272,06/26/22 07:15:00 AM,8.56,2.96,,,
2273,06/26/22 07:30:00 AM,8.54,2.92,,,
2274,06/26/22 07:45:00 AM,8.54,2.84,,,
2275,06/26/22 08:00:00 AM,8.55,2.78,,,
2276,06/26/22 08:15:00 AM,8.58,2.80,,,
2277,06/26/22 08:30:00 AM,8.46,2.84,,,
2278,06/26/22 08:45:00 AM,8.56,2.74,,,
2279,06/26/22 09:00:00 AM,8.55,2.60,,,
2280,06/26/22 09:15:00 AM,8.52,2.50,,,
2281,06/26/22 09:30:00 AM,8.49,2.44,,,
2282,06/26/22 09:45:00 AM,8.55,2.32,,,
2283,06/26/22 10:00:00 AM,8.62,2.22,,,
2284,06/26/22 10:15:00 AM,8.57,2.22,,,
2285,06/26/22 10:30:00 AM,8.57,2.28,,,
2286,06/26/22 10:45:00 AM,8.53,2.40,,,
2287,06/26/22 11:00:00 AM,8.57,2.48,,,
2288,06/26/22 11:15:00 AM,8.60,2.56,,,
2289,06/26/22 11:30:00 AM,8.62,2.64,,,
2290,06/26/22 11:45:00 AM,8.59,2.72,,,
2291,06/26/22 12:00:00 PM,8.59,2.80,,,
2292,06/26/22 12:15:00 PM,8.57,2.90,,,
2293,06/26/22 12:30:00 PM,8.53,3.10,,,
2294,06/26/22 12:45:00 PM,8.48,3.28,,,
2295,06/26/22 01:00:00 PM,8.42,3.44,,,
2296,06/26/22 01:15:00 PM,8.39,3.54,,,
2297,06/26/22 01:30:00 PM,8.37,3.64,,,
2298,06/26/22 01:45:00 PM,8.33,3.72,,,
2299,06/26/22 02:00:00 PM,8.32,3.76,,,
2300,06/26/22 02:15:00 PM,8.30,3.80,,,
2301,06/26/22 02:30:00 PM,8.31,3.88,,,
2302,06/26/22 02:45:00 PM,8.20,4.00,,,
2303,06/26/22 03:00:00 PM,8.26,4.12,,,
2304,06/26/22 03:15:00 PM,8.26,4.16,,,
2305,06/26/22 03:30:00 PM,8.27,4.16,,,
2306,06/26/22 03:45:00 PM,8.25,4.18,,,
2307,06/26/22 04:00:00 PM,8.23,4.28,,,
2308,06/26/22 04:15:00 PM,8.17,4.52,,,
2309,06/26/22 04:30:00 PM,8.10,4.88,,,
2310,06/26/22 04:45:00 PM,8.02,5.14,,,
2311,06/26/22 05:00:00 PM,7.96,5.28,,,
2312,06/26/22 05:15:00 PM,7.96,5.42,,,
2313,06/26/22 05:30:00 PM,7.96,5.42,,,
2314,06/26/22 05:45:00 PM,7.98,5.34,,,
2315,06/26/22 06:00:00 PM,8.00,5.20,,,
2316,06/26/22 06:15:00 PM,8.04,5.06,,,
2317,06/26/22 06:30:00 PM,8.07,4.92,,,
2318,06/26/22 06:45:00 PM,8.08,4.82,,,
2319,06/26/22 07:00:00 PM,8.10,4.74,,,
2320,06/26/22 07:15:00 PM,8.13,4.66,,,
2321,06/26/22 07:30:00 PM,8.13,4.56,,,
2322,06/26/22 07:45:00 PM,8.15,4.46,,,
2323,06/26/22 08:00:00 PM,8.19,4.38,,,
2324,06/26/22 08:15:00 PM,8.19,4.32,,,
2325,06/26/22 08:30:00 PM,8.21,4.26,,,
2326,06/26/22 08:45:00 PM,8.22,4.20,,,
2327,06/26/22 09:00:00 PM,8.22,4.16,,,
2328,06/26/22 09:15:00 PM,8.24,4.12,,,
2329,06/26/22 09:30:00 PM,8.23,4.08,,,
2330,06/26/22 09:45:00 PM,8.23,4.04,,,
2331,06/26/22 10:00:00 PM,8.25,4.00,,,
2332,06/26/22 10:15:00 PM,8.26,3.96,,,
2333,06/26/22 10:30:00 PM,8.29,3.92,,,
2334,06/26/22 10:45:00 PM,8.29,3.88,,,
2335,06/26/22 11:00:00 PM,8.29,3.84,,,
2336,06/26/22 11:15:00 PM,8.29,3.82,,,
2337,06/26/22 11:30:00 PM,8.30,3.82,,,
2338,06/26/22 11:45:00 PM,8.29,3.80,,,
2339,06/27/22 12:00:00 AM,8.29,3.80,,,
2340,06/27/22 12:15:00 AM,8.30,3.80,,,
2341,06/27/22 12:30:00 AM,8.29,3.80,,,
2342,06/27/22 12:45:00 AM,8.28,3.78,,,
2343,06/27/22 01:00:00 AM,8.27,3.78,,,
2344,06/27/22 01:15:00 AM,8.27,3.76,,,
2345,06/27/22 01:30:00 AM,8.30,3.74,,,
2346,06/27/22 01:45:00 AM,8.30,3.72,,,
2347,06/27/22 02:00:00 AM,8.30,3.70,,,
2348,06/27/22 02:15:00 AM,8.31,3.68,,,
2349,06/27/22 02:30:00 AM,8.32,3.66,,,
2350,06/27/22 02:45:00 AM,8.29,3.64,,,
2351,06/27/22 03:00:00 AM,8.29,3.60,,,
2352,06/27/22 03:15:00 AM,8.32,3.56,,,
2353,06/27/22 03:30:00 AM,8.30,3.54,,,
2354,06/27/22 03:45:00 AM,8.31,3.54,,,
2355,06/27/22 04:00:00 AM,8.31,3.52,,,
2356,06/27/22 04:15:00 AM,8.32,3.52,,,
2357,06/27/22 04:30:00 AM,8.31,3.50,,,
2358,06/27/22 04:45:00 AM,8.31,3.48,,,
2359,06/27/22 05:00:00 AM,8.32,3.46,,,
2360,06/27/22 05:15:00 AM,8.31,3.46,,,
2361,06/27/22 05:30:00 AM,8.32,3.44,,,
2362,06/27/22 05:45:00 AM,8.34,3.44,,,
2363,06/27/22 06:00:00 AM,8.33,3.44,,,
2364,06/27/22 06:15:00 AM,8.34,3.42,,,
2365,06/27/22 06:30:00 AM,8.32,3.42,,,
2366,06/27/22 06:45:00 AM,8.35,3.42,,,
2367,06/27/22 07:00:00 AM,8.32,3.40,,,
2368,06/27/22 07:15:00 AM,8.32,3.38,,,
2369,06/27/22 07:30:00 AM,8.36,3.38,,,
2370,06/27/22 07:45:00 AM,8.35,3.34,,,
2371,06/27/22 08:00:00 AM,8.36,3.34,,,
2372,06/27/22 08:15:00 AM,8.34,3.34,,,
2373,06/27/22 08:30:00 AM,8.33,3.38,,,
2374,06/27/22 08:45:00 AM,8.33,3.40,,,
2375,06/27/22 09:00:00 AM,8.32,3.42,,,
2376,06/27/22 09:15:00 AM,8.30,3.50,,,
2377,06/27/22 09:30:00 AM,8.29,3.66,,,
2378,06/27/22 09:45:00 AM,8.25,3.84,,,
2379,06/27/22 10:00:00 AM,8.23,4.02,,,
2380,06/27/22 10:15:00 AM,8.18,4.26,,,
2381,06/27/22 10:30:00 AM,8.14,4.50,,,
2382,06/27/22 10:45:00 AM,8.09,4.74,,,
2383,06/27/22 11:00:00 AM,8.01,4.96,,,
2384,06/27/22 11:15:00 AM,7.95,5.28,,,
2385,06/27/22 11:30:00 AM,7.87,5.60,,,
2386,06/27/22 11:45:00 AM,7.81,5.92,,,
2387,06/27/22 12:00:00 PM,7.74,6.24,,,
2388,06/27/22 12:15:00 PM,7.70,6.64,,,
2389,06/27/22 12:30:00 PM,7.59,7.12,,,
2390,06/27/22 12:45:00 PM,7.48,7.62,,,
2391,06/27/22 01:00:00 PM,7.41,7.96,,,
2392,06/27/22 01:15:00 PM,7.37,8.18,,,
2393,06/27/22 01:30:00 PM,7.34,8.46,,,
2394,06/27/22 01:45:00 PM,7.31,8.62,,,
2395,06/27/22 02:00:00 PM,7.29,8.76,,,
2396,06/27/22 02:15:00 PM,7.27,8.88,,,
2397,06/27/22 02:30:00 PM,7.25,8.96,,,
2398,06/27/22 02:45:00 PM,7.22,9.00,,,
2399,06/27/22 03:00:00 PM,7.18,9.04,,,
2400,06/27/22 03:15:00 PM,7.16,9.20,,,
2401,06/27/22 03:30:00 PM,7.15,9.42,,,
2402,06/27/22 03:45:00 PM,7.15,9.46,,,
2403,06/27/22 04:00:00 PM,7.13,9.50,,,
2404,06/27/22 04:15:00 PM,7.10,9.58,,,
2405,06/27/22 04:30:00 PM,7.08,9.70,,,
2406,06/27/22 04:45:00 PM,7.08,9.84,,,
2407,06/27/22 05:00:00 PM,7.05,9.90,,,
2408,06/27/22 05:15:00 PM,7.05,9.96,,,
2409,06/27/22 05:30:00 PM,7.01,10.04,,,
2410,06/27/22 05:45:00 PM,7.02,10.02,,,
2411,06/27/22 06:00:00 PM,7.05,9.92,,,
2412,06/27/22 06:15:00 PM,7.05,9.80,,,
2413,06/27/22 06:30:00 PM,7.07,9.64,,,
2414,06/27/22 06:45:00 PM,7.11,9.48,,,
