"Plot Title: DO_02"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645540, SEN S/N: 20645540)","Temp, °C (LGR S/N: 20645540, SEN S/N: 20645540)","Coupler Detached (LGR S/N: 20645540)","Coupler Attached (LGR S/N: 20645540)","Host Connected (LGR S/N: 20645540)","Stopped (LGR S/N: 20645540)","End Of File (LGR S/N: 20645540)"
1807,06/21/22 09:30:00 AM,0.61,6.44,,,,,
1808,06/21/22 09:45:00 AM,0.57,6.64,,,,,
1809,06/21/22 10:00:00 AM,0.55,6.84,,,,,
1810,06/21/22 10:15:00 AM,0.53,6.94,,,,,
1811,06/21/22 10:30:00 AM,0.52,7.04,,,,,
1812,06/21/22 10:45:00 AM,0.50,7.16,,,,,
1813,06/21/22 11:00:00 AM,0.47,7.40,,,,,
1814,06/21/22 11:15:00 AM,0.46,7.78,,,,,
1815,06/21/22 11:30:00 AM,0.46,8.08,,,,,
1816,06/21/22 11:45:00 AM,0.46,8.36,,,,,
1817,06/21/22 12:00:00 PM,0.44,8.78,,,,,
1818,06/21/22 12:15:00 PM,0.43,9.08,,,,,
1819,06/21/22 12:30:00 PM,0.40,9.24,,,,,
1820,06/21/22 12:45:00 PM,0.36,9.38,,,,,
1821,06/21/22 01:00:00 PM,0.34,9.44,,,,,
1822,06/21/22 01:15:00 PM,0.32,9.52,,,,,
1823,06/21/22 01:30:00 PM,0.30,9.66,,,,,
1824,06/21/22 01:45:00 PM,0.29,9.88,,,,,
1825,06/21/22 02:00:00 PM,0.27,10.08,,,,,
1826,06/21/22 02:15:00 PM,0.25,10.06,,,,,
1827,06/21/22 02:30:00 PM,0.24,10.14,,,,,
1828,06/21/22 02:45:00 PM,0.23,10.38,,,,,
1829,06/21/22 03:00:00 PM,0.21,10.58,,,,,
1830,06/21/22 03:15:00 PM,0.19,10.84,,,,,
1831,06/21/22 03:30:00 PM,0.18,10.94,,,,,
1832,06/21/22 03:45:00 PM,0.17,10.88,,,,,
1833,06/21/22 04:00:00 PM,0.17,10.90,,,,,
1834,06/21/22 04:15:00 PM,0.17,10.70,,,,,
1835,06/21/22 04:30:00 PM,0.19,10.44,,,,,
1836,06/21/22 04:45:00 PM,0.19,10.24,,,,,
1837,06/21/22 05:00:00 PM,0.20,10.10,,,,,
1838,06/21/22 05:15:00 PM,0.20,10.04,,,,,
1839,06/21/22 05:30:00 PM,0.21,10.02,,,,,
1840,06/21/22 05:45:00 PM,0.21,9.94,,,,,
1841,06/21/22 06:00:00 PM,0.22,9.86,,,,,
1842,06/21/22 06:15:00 PM,0.22,9.72,,,,,
1843,06/21/22 06:30:00 PM,0.23,9.52,,,,,
1844,06/21/22 06:45:00 PM,0.23,9.34,,,,,
1845,06/21/22 07:00:00 PM,0.22,9.18,,,,,
1846,06/21/22 07:15:00 PM,0.22,9.06,,,,,
1847,06/21/22 07:30:00 PM,0.22,8.92,,,,,
1848,06/21/22 07:45:00 PM,0.21,8.82,,,,,
1849,06/21/22 08:00:00 PM,0.21,8.70,,,,,
1850,06/21/22 08:15:00 PM,0.20,8.60,,,,,
1851,06/21/22 08:30:00 PM,0.20,8.52,,,,,
1852,06/21/22 08:45:00 PM,0.19,8.46,,,,,
1853,06/21/22 09:00:00 PM,0.19,8.38,,,,,
1854,06/21/22 09:15:00 PM,0.19,8.32,,,,,
1855,06/21/22 09:30:00 PM,0.18,8.24,,,,,
1856,06/21/22 09:45:00 PM,0.18,8.20,,,,,
1857,06/21/22 10:00:00 PM,0.17,8.14,,,,,
1858,06/21/22 10:15:00 PM,0.17,8.10,,,,,
1859,06/21/22 10:30:00 PM,0.16,8.06,,,,,
1860,06/21/22 10:45:00 PM,0.16,7.98,,,,,
1861,06/21/22 11:00:00 PM,0.14,7.94,,,,,
1862,06/21/22 11:15:00 PM,0.13,7.88,,,,,
1863,06/21/22 11:30:00 PM,0.12,7.80,,,,,
1864,06/21/22 11:45:00 PM,0.11,7.76,,,,,
1865,06/22/22 12:00:00 AM,0.09,7.74,,,,,
1866,06/22/22 12:15:00 AM,0.08,7.68,,,,,
1867,06/22/22 12:30:00 AM,0.06,7.64,,,,,
1868,06/22/22 12:45:00 AM,0.05,7.62,,,,,
1869,06/22/22 01:00:00 AM,0.04,7.58,,,,,
1870,06/22/22 01:15:00 AM,0.04,7.56,,,,,
1871,06/22/22 01:30:00 AM,0.03,7.54,,,,,
1872,06/22/22 01:45:00 AM,0.03,7.50,,,,,
1873,06/22/22 02:00:00 AM,0.03,7.46,,,,,
1874,06/22/22 02:15:00 AM,0.03,7.44,,,,,
1875,06/22/22 02:30:00 AM,0.03,7.40,,,,,
1876,06/22/22 02:45:00 AM,0.02,7.38,,,,,
1877,06/22/22 03:00:00 AM,0.01,7.34,,,,,
1878,06/22/22 03:15:00 AM,0.01,7.32,,,,,
1879,06/22/22 03:30:00 AM,0.00,7.28,,,,,
1880,06/22/22 03:45:00 AM,0.00,7.26,,,,,
1881,06/22/22 04:00:00 AM,0.00,7.24,,,,,
1882,06/22/22 04:15:00 AM,0.00,7.22,,,,,
1883,06/22/22 04:30:00 AM,0.00,7.20,,,,,
1884,06/22/22 04:45:00 AM,0.00,7.18,,,,,
1885,06/22/22 05:00:00 AM,-0.01,7.16,,,,,
1886,06/22/22 05:15:00 AM,-0.01,7.14,,,,,
1887,06/22/22 05:30:00 AM,-0.01,7.10,,,,,
1888,06/22/22 05:45:00 AM,-0.01,7.06,,,,,
1889,06/22/22 06:00:00 AM,-0.01,7.04,,,,,
1890,06/22/22 06:15:00 AM,-0.01,7.02,,,,,
1891,06/22/22 06:30:00 AM,-0.02,7.00,,,,,
1892,06/22/22 06:45:00 AM,-0.02,6.98,,,,,
1893,06/22/22 07:00:00 AM,-0.02,6.96,,,,,
1894,06/22/22 07:15:00 AM,-0.02,6.94,,,,,
1895,06/22/22 07:30:00 AM,-0.02,6.92,,,,,
1896,06/22/22 07:45:00 AM,-0.02,6.90,,,,,
1897,06/22/22 08:00:00 AM,-0.02,6.90,,,,,
1898,06/22/22 08:15:00 AM,-0.02,6.90,,,,,
1899,06/22/22 08:30:00 AM,-0.02,6.90,,,,,
1900,06/22/22 08:45:00 AM,-0.02,6.92,,,,,
1901,06/22/22 09:00:00 AM,-0.02,6.94,,,,,
1902,06/22/22 09:15:00 AM,-0.02,6.98,,,,,
1903,06/22/22 09:30:00 AM,-0.02,7.00,,,,,
1904,06/22/22 09:45:00 AM,-0.02,7.04,,,,,
1905,06/22/22 10:00:00 AM,-0.02,7.08,,,,,
1906,06/22/22 10:15:00 AM,-0.02,7.14,,,,,
1907,06/22/22 10:30:00 AM,-0.02,7.20,,,,,
1908,06/22/22 10:45:00 AM,-0.02,7.28,,,,,
1909,06/22/22 11:00:00 AM,-0.03,7.36,,,,,
1910,06/22/22 11:15:00 AM,-0.03,7.44,,,,,
1911,06/22/22 11:30:00 AM,-0.03,7.50,,,,,
1912,06/22/22 11:45:00 AM,-0.03,7.50,,,,,
1913,06/22/22 12:00:00 PM,-0.03,7.48,,,,,
1914,06/22/22 12:15:00 PM,-0.03,7.50,,,,,
1915,06/22/22 12:30:00 PM,-0.03,7.56,,,,,
1916,06/22/22 12:45:00 PM,-0.03,7.60,,,,,
1917,06/22/22 01:00:00 PM,-0.03,7.66,,,,,
1918,06/22/22 01:15:00 PM,-0.03,7.72,,,,,
1919,06/22/22 01:30:00 PM,-0.03,7.86,,,,,
1920,06/22/22 01:45:00 PM,-0.03,8.00,,,,,
1921,06/22/22 02:00:00 PM,-0.03,8.06,,,,,
1922,06/22/22 02:15:00 PM,-0.03,8.10,,,,,
1923,06/22/22 02:30:00 PM,-0.03,8.14,,,,,
1924,06/22/22 02:45:00 PM,-0.03,8.24,,,,,
1925,06/22/22 03:00:00 PM,-0.03,8.48,,,,,
1926,06/22/22 03:15:00 PM,-0.03,8.64,,,,,
1927,06/22/22 03:30:00 PM,-0.03,8.60,,,,,
1928,06/22/22 03:45:00 PM,-0.03,8.56,,,,,
1929,06/22/22 04:00:00 PM,-0.03,8.58,,,,,
1930,06/22/22 04:15:00 PM,-0.03,8.68,,,,,
1931,06/22/22 04:30:00 PM,-0.03,8.68,,,,,
1932,06/22/22 04:45:00 PM,-0.03,8.60,,,,,
1933,06/22/22 05:00:00 PM,-0.03,8.58,,,,,
1934,06/22/22 05:15:00 PM,-0.03,8.66,,,,,
1935,06/22/22 05:30:00 PM,-0.03,8.64,,,,,
1936,06/22/22 05:45:00 PM,-0.03,8.64,,,,,
1937,06/22/22 06:00:00 PM,-0.03,8.62,,,,,
1938,06/22/22 06:15:00 PM,-0.03,8.54,,,,,
1939,06/22/22 06:30:00 PM,-0.03,8.42,,,,,
1940,06/22/22 06:45:00 PM,-0.03,8.32,,,,,
1941,06/22/22 07:00:00 PM,-0.03,8.22,,,,,
1942,06/22/22 07:15:00 PM,-0.03,8.10,,,,,
1943,06/22/22 07:30:00 PM,-0.03,8.02,,,,,
1944,06/22/22 07:45:00 PM,-0.03,7.94,,,,,
1945,06/22/22 08:00:00 PM,-0.03,7.88,,,,,
1946,06/22/22 08:15:00 PM,-0.03,7.82,,,,,
1947,06/22/22 08:30:00 PM,-0.03,7.76,,,,,
1948,06/22/22 08:45:00 PM,-0.03,7.70,,,,,
1949,06/22/22 09:00:00 PM,-0.04,7.64,,,,,
1950,06/22/22 09:15:00 PM,-0.04,7.58,,,,,
1951,06/22/22 09:30:00 PM,-0.04,7.54,,,,,
1952,06/22/22 09:45:00 PM,-0.04,7.50,,,,,
1953,06/22/22 10:00:00 PM,-0.04,7.46,,,,,
1954,06/22/22 10:15:00 PM,-0.04,7.44,,,,,
1955,06/22/22 10:30:00 PM,-0.04,7.40,,,,,
1956,06/22/22 10:45:00 PM,-0.04,7.36,,,,,
1957,06/22/22 11:00:00 PM,-0.04,7.30,,,,,
1958,06/22/22 11:15:00 PM,-0.04,7.26,,,,,
1959,06/22/22 11:30:00 PM,-0.04,7.22,,,,,
1960,06/22/22 11:45:00 PM,-0.04,7.18,,,,,
1961,06/23/22 12:00:00 AM,-0.04,7.16,,,,,
1962,06/23/22 12:15:00 AM,-0.04,7.14,,,,,
1963,06/23/22 12:30:00 AM,-0.04,7.10,,,,,
1964,06/23/22 12:45:00 AM,-0.04,7.06,,,,,
1965,06/23/22 01:00:00 AM,-0.04,7.04,,,,,
1966,06/23/22 01:15:00 AM,-0.04,7.00,,,,,
1967,06/23/22 01:30:00 AM,-0.04,6.98,,,,,
1968,06/23/22 01:45:00 AM,-0.04,6.94,,,,,
1969,06/23/22 02:00:00 AM,-0.04,6.94,,,,,
1970,06/23/22 02:15:00 AM,-0.04,6.90,,,,,
1971,06/23/22 02:30:00 AM,-0.04,6.88,,,,,
1972,06/23/22 02:45:00 AM,-0.04,6.84,,,,,
1973,06/23/22 03:00:00 AM,-0.04,6.80,,,,,
1974,06/23/22 03:15:00 AM,-0.04,6.76,,,,,
1975,06/23/22 03:30:00 AM,-0.04,6.70,,,,,
1976,06/23/22 03:45:00 AM,-0.04,6.64,,,,,
1977,06/23/22 04:00:00 AM,-0.04,6.60,,,,,
1978,06/23/22 04:15:00 AM,-0.04,6.58,,,,,
1979,06/23/22 04:30:00 AM,-0.04,6.56,,,,,
1980,06/23/22 04:45:00 AM,-0.04,6.54,,,,,
1981,06/23/22 05:00:00 AM,-0.04,6.54,,,,,
1982,06/23/22 05:15:00 AM,-0.04,6.52,,,,,
1983,06/23/22 05:30:00 AM,-0.04,6.50,,,,,
1984,06/23/22 05:45:00 AM,-0.04,6.46,,,,,
1985,06/23/22 06:00:00 AM,-0.04,6.44,,,,,
1986,06/23/22 06:15:00 AM,-0.04,6.40,,,,,
1987,06/23/22 06:30:00 AM,-0.04,6.36,,,,,
1988,06/23/22 06:45:00 AM,-0.04,6.34,,,,,
1989,06/23/22 07:00:00 AM,-0.04,6.30,,,,,
1990,06/23/22 07:15:00 AM,-0.04,6.24,,,,,
1991,06/23/22 07:30:00 AM,-0.04,6.20,,,,,
1992,06/23/22 07:45:00 AM,-0.04,6.16,,,,,
1993,06/23/22 08:00:00 AM,-0.04,6.14,,,,,
1994,06/23/22 08:15:00 AM,-0.04,6.16,,,,,
1995,06/23/22 08:30:00 AM,-0.04,6.16,,,,,
1996,06/23/22 08:45:00 AM,-0.04,6.14,,,,,
1997,06/23/22 09:00:00 AM,-0.04,6.14,,,,,
1998,06/23/22 09:15:00 AM,-0.04,6.18,,,,,
1999,06/23/22 09:30:00 AM,-0.04,6.28,,,,,
2000,06/23/22 09:45:00 AM,-0.04,6.36,,,,,
2001,06/23/22 10:00:00 AM,-0.04,6.44,,,,,
2002,06/23/22 10:15:00 AM,-0.04,6.54,,,,,
2003,06/23/22 10:30:00 AM,-0.04,6.68,,,,,
2004,06/23/22 10:45:00 AM,-0.04,6.86,,,,,
2005,06/23/22 11:00:00 AM,-0.04,7.08,,,,,
2006,06/23/22 11:15:00 AM,-0.02,7.28,,,,,
2007,06/23/22 11:30:00 AM,0.00,7.40,,,,,
2008,06/23/22 11:45:00 AM,0.01,7.48,,,,,
2009,06/23/22 12:00:00 PM,0.04,7.56,,,,,
2010,06/23/22 12:15:00 PM,0.08,7.66,,,,,
2011,06/23/22 12:30:00 PM,0.12,7.78,,,,,
2012,06/23/22 12:45:00 PM,0.16,7.88,,,,,
2013,06/23/22 01:00:00 PM,0.20,8.04,,,,,
2014,06/23/22 01:15:00 PM,0.25,8.18,,,,,
2015,06/23/22 01:30:00 PM,0.30,8.16,,,,,
2016,06/23/22 01:45:00 PM,0.36,8.10,,,,,
2017,06/23/22 02:00:00 PM,0.45,8.12,,,,,
2018,06/23/22 02:15:00 PM,0.55,8.18,,,,,
2019,06/23/22 02:30:00 PM,0.62,8.28,,,,,
2020,06/23/22 02:45:00 PM,0.69,8.34,,,,,
2021,06/23/22 03:00:00 PM,0.80,8.44,,,,,
2022,06/23/22 03:15:00 PM,1.01,8.56,,,,,
2023,06/23/22 03:30:00 PM,1.40,8.70,,,,,
2024,06/23/22 03:45:00 PM,1.80,8.78,,,,,
2025,06/23/22 04:00:00 PM,1.93,8.86,,,,,
2026,06/23/22 04:15:00 PM,1.81,8.94,,,,,
2027,06/23/22 04:30:00 PM,1.59,9.06,,,,,
2028,06/23/22 04:45:00 PM,1.44,9.10,,,,,
2029,06/23/22 05:00:00 PM,1.36,9.14,,,,,
2030,06/23/22 05:15:00 PM,1.35,9.18,,,,,
2031,06/23/22 05:30:00 PM,1.41,9.12,,,,,
2032,06/23/22 05:45:00 PM,1.58,9.04,,,,,
2033,06/23/22 06:00:00 PM,1.82,8.90,,,,,
2034,06/23/22 06:15:00 PM,2.03,8.80,,,,,
2035,06/23/22 06:30:00 PM,2.25,8.70,,,,,
2036,06/23/22 06:45:00 PM,2.50,8.58,,,,,
2037,06/23/22 07:00:00 PM,2.78,8.46,,,,,
2038,06/23/22 07:15:00 PM,3.00,8.36,,,,,
2039,06/23/22 07:30:00 PM,3.22,8.24,,,,,
2040,06/23/22 07:45:00 PM,3.32,8.12,,,,,
2041,06/23/22 08:00:00 PM,3.06,8.02,,,,,
2042,06/23/22 08:15:00 PM,2.68,7.92,,,,,
2043,06/23/22 08:30:00 PM,2.38,7.82,,,,,
2044,06/23/22 08:45:00 PM,2.18,7.68,,,,,
2045,06/23/22 09:00:00 PM,2.11,7.50,,,,,
2046,06/23/22 09:15:00 PM,2.17,7.20,,,,,
2047,06/23/22 09:30:00 PM,2.59,6.46,,,,,
2048,06/23/22 09:45:00 PM,5.89,5.48,,,,,
2049,06/23/22 10:00:00 PM,5.97,4.60,,,,,
2050,06/23/22 10:15:00 PM,6.09,3.98,,,,,
2051,06/23/22 10:30:00 PM,6.21,3.84,,,,,
2052,06/23/22 10:45:00 PM,6.18,3.94,,,,,
2053,06/23/22 11:00:00 PM,6.09,4.10,,,,,
2054,06/23/22 11:15:00 PM,6.05,4.26,,,,,
2055,06/23/22 11:30:00 PM,6.00,4.34,,,,,
2056,06/23/22 11:45:00 PM,5.97,4.38,,,,,
2057,06/24/22 12:00:00 AM,5.85,4.34,,,,,
2058,06/24/22 12:15:00 AM,5.53,4.22,,,,,
2059,06/24/22 12:30:00 AM,4.81,4.06,,,,,
2060,06/24/22 12:45:00 AM,5.16,3.98,,,,,
2061,06/24/22 01:00:00 AM,4.21,4.00,,,,,
2062,06/24/22 01:15:00 AM,5.14,4.08,,,,,
2063,06/24/22 01:30:00 AM,5.72,4.18,,,,,
2064,06/24/22 01:45:00 AM,5.65,4.24,,,,,
2065,06/24/22 02:00:00 AM,5.72,4.28,,,,,
2066,06/24/22 02:15:00 AM,5.78,4.32,,,,,
2067,06/24/22 02:30:00 AM,5.74,4.36,,,,,
2068,06/24/22 02:45:00 AM,5.67,4.40,,,,,
2069,06/24/22 03:00:00 AM,5.75,4.42,,,,,
2070,06/24/22 03:15:00 AM,5.76,4.44,,,,,
2071,06/24/22 03:30:00 AM,5.78,4.44,,,,,
2072,06/24/22 03:45:00 AM,5.75,4.46,,,,,
2073,06/24/22 04:00:00 AM,5.71,4.46,,,,,
2074,06/24/22 04:15:00 AM,5.68,4.48,,,,,
2075,06/24/22 04:30:00 AM,5.62,4.48,,,,,
2076,06/24/22 04:45:00 AM,5.61,4.48,,,,,
2077,06/24/22 05:00:00 AM,5.56,4.48,,,,,
2078,06/24/22 05:15:00 AM,5.58,4.48,,,,,
2079,06/24/22 05:30:00 AM,5.53,4.46,,,,,
2080,06/24/22 05:45:00 AM,5.52,4.44,,,,,
2081,06/24/22 06:00:00 AM,5.48,4.42,,,,,
2082,06/24/22 06:15:00 AM,5.48,4.40,,,,,
2083,06/24/22 06:30:00 AM,5.48,4.36,,,,,
2084,06/24/22 06:45:00 AM,5.51,4.32,,,,,
2085,06/24/22 07:00:00 AM,6.07,4.30,,,,,
2086,06/24/22 07:15:00 AM,7.38,4.30,,,,,
2087,06/24/22 07:30:00 AM,7.53,4.28,,,,,
2088,06/24/22 07:45:00 AM,7.32,4.26,,,,,
2089,06/24/22 08:00:00 AM,7.52,4.28,,,,,
2090,06/24/22 08:15:00 AM,7.51,4.30,,,,,
2091,06/24/22 08:30:00 AM,7.57,4.34,,,,,
2092,06/24/22 08:45:00 AM,7.65,4.40,,,,,
2093,06/24/22 09:00:00 AM,7.69,4.48,,,,,
2094,06/24/22 09:15:00 AM,7.68,4.60,,,,,
2095,06/24/22 09:30:00 AM,7.70,4.70,,,,,
2096,06/24/22 09:45:00 AM,7.66,4.84,,,,,
2097,06/24/22 10:00:00 AM,7.69,4.96,,,,,
2098,06/24/22 10:15:00 AM,7.70,5.16,,,,,
2099,06/24/22 10:30:00 AM,7.69,5.32,,,,,
2100,06/24/22 10:45:00 AM,7.66,5.50,,,,,
2101,06/24/22 11:00:00 AM,7.70,5.58,,,,,
2102,06/24/22 11:15:00 AM,7.68,5.78,,,,,
2103,06/24/22 11:30:00 AM,7.65,5.96,,,,,
2104,06/24/22 11:45:00 AM,7.64,6.04,,,,,
2105,06/24/22 12:00:00 PM,7.67,6.12,,,,,
2106,06/24/22 12:15:00 PM,7.65,6.24,,,,,
2107,06/24/22 12:30:00 PM,7.62,6.46,,,,,
2108,06/24/22 12:45:00 PM,7.59,6.66,,,,,
2109,06/24/22 01:00:00 PM,7.54,6.80,,,,,
2110,06/24/22 01:15:00 PM,7.61,6.76,,,,,
2111,06/24/22 01:30:00 PM,7.62,6.66,,,,,
2112,06/24/22 01:45:00 PM,7.62,6.66,,,,,
2113,06/24/22 02:00:00 PM,7.59,7.00,,,,,
2114,06/24/22 02:15:00 PM,7.56,7.22,,,,,
2115,06/24/22 02:30:00 PM,7.52,7.38,,,,,
2116,06/24/22 02:45:00 PM,7.50,7.54,,,,,
2117,06/24/22 03:00:00 PM,7.48,7.68,,,,,
2118,06/24/22 03:15:00 PM,7.46,7.96,,,,,
2119,06/24/22 03:30:00 PM,7.39,8.28,,,,,
2120,06/24/22 03:45:00 PM,7.35,8.46,,,,,
2121,06/24/22 04:00:00 PM,7.32,8.50,,,,,
2122,06/24/22 04:15:00 PM,7.29,8.58,,,,,
2123,06/24/22 04:30:00 PM,7.25,8.78,,,,,
2124,06/24/22 04:45:00 PM,7.18,8.92,,,,,
2125,06/24/22 05:00:00 PM,7.21,8.92,,,,,
2126,06/24/22 05:15:00 PM,7.13,9.20,,,,,
2127,06/24/22 05:30:00 PM,7.12,9.18,,,,,
2128,06/24/22 05:45:00 PM,7.07,9.20,,,,,
2129,06/24/22 06:00:00 PM,7.01,9.20,,,,,
2130,06/24/22 06:15:00 PM,7.00,9.10,,,,,
2131,06/24/22 06:30:00 PM,7.07,9.00,,,,,
2132,06/24/22 06:45:00 PM,7.04,8.80,,,,,
2133,06/24/22 07:00:00 PM,6.82,8.60,,,,,
2134,06/24/22 07:15:00 PM,7.10,8.44,,,,,
2135,06/24/22 07:30:00 PM,7.09,8.26,,,,,
2136,06/24/22 07:45:00 PM,7.09,8.12,,,,,
2137,06/24/22 08:00:00 PM,7.03,8.00,,,,,
2138,06/24/22 08:15:00 PM,7.02,7.88,,,,,
2139,06/24/22 08:30:00 PM,7.03,7.78,,,,,
2140,06/24/22 08:45:00 PM,7.01,7.68,,,,,
2141,06/24/22 09:00:00 PM,6.97,7.60,,,,,
2142,06/24/22 09:15:00 PM,6.97,7.52,,,,,
2143,06/24/22 09:30:00 PM,6.88,7.44,,,,,
2144,06/24/22 09:45:00 PM,6.82,7.36,,,,,
2145,06/24/22 10:00:00 PM,6.81,7.22,,,,,
2146,06/24/22 10:15:00 PM,6.83,7.08,,,,,
2147,06/24/22 10:30:00 PM,6.89,6.96,,,,,
2148,06/24/22 10:45:00 PM,6.97,6.86,,,,,
2149,06/24/22 11:00:00 PM,6.95,6.80,,,,,
2150,06/24/22 11:15:00 PM,6.94,6.74,,,,,
2151,06/24/22 11:30:00 PM,6.94,6.66,,,,,
2152,06/24/22 11:45:00 PM,6.99,6.54,,,,,
2153,06/25/22 12:00:00 AM,7.17,6.20,,,,,
2154,06/25/22 12:15:00 AM,7.32,5.84,,,,,
2155,06/25/22 12:30:00 AM,7.35,5.54,,,,,
2156,06/25/22 12:45:00 AM,7.59,5.18,,,,,
2157,06/25/22 01:00:00 AM,7.57,5.08,,,,,
2158,06/25/22 01:15:00 AM,7.56,5.06,,,,,
2159,06/25/22 01:30:00 AM,7.46,5.02,,,,,
2160,06/25/22 01:45:00 AM,7.52,5.00,,,,,
2161,06/25/22 02:00:00 AM,7.41,4.96,,,,,
2162,06/25/22 02:15:00 AM,7.53,4.88,,,,,
2163,06/25/22 02:30:00 AM,7.42,4.60,,,,,
2164,06/25/22 02:45:00 AM,7.45,4.24,,,,,
2165,06/25/22 03:00:00 AM,7.25,4.02,,,,,
2166,06/25/22 03:15:00 AM,7.34,3.68,,,,,
2167,06/25/22 03:30:00 AM,7.46,3.50,,,,,
2168,06/25/22 03:45:00 AM,7.83,3.34,,,,,
2169,06/25/22 04:00:00 AM,7.86,3.16,,,,,
2170,06/25/22 04:15:00 AM,7.74,3.26,,,,,
2171,06/25/22 04:30:00 AM,7.79,3.36,,,,,
2172,06/25/22 04:45:00 AM,7.82,3.44,,,,,
2173,06/25/22 05:00:00 AM,7.68,3.50,,,,,
2174,06/25/22 05:15:00 AM,7.87,3.56,,,,,
2175,06/25/22 05:30:00 AM,7.53,3.60,,,,,
2176,06/25/22 05:45:00 AM,7.14,3.64,,,,,
2177,06/25/22 06:00:00 AM,7.18,3.66,,,,,
2178,06/25/22 06:15:00 AM,7.58,3.68,,,,,
2179,06/25/22 06:30:00 AM,7.17,3.68,,,,,
2180,06/25/22 06:45:00 AM,7.27,3.70,,,,,
2181,06/25/22 07:00:00 AM,7.51,3.70,,,,,
2182,06/25/22 07:15:00 AM,7.53,3.70,,,,,
2183,06/25/22 07:30:00 AM,7.41,3.70,,,,,
2184,06/25/22 07:45:00 AM,7.53,3.68,,,,,
2185,06/25/22 08:00:00 AM,7.39,3.66,,,,,
2186,06/25/22 08:15:00 AM,7.64,3.66,,,,,
2187,06/25/22 08:30:00 AM,7.01,3.68,,,,,
2188,06/25/22 08:45:00 AM,7.18,3.70,,,,,
2189,06/25/22 09:00:00 AM,7.15,3.82,,,,,
2190,06/25/22 09:15:00 AM,7.07,3.96,,,,,
2191,06/25/22 09:30:00 AM,7.32,4.08,,,,,
2192,06/25/22 09:45:00 AM,7.23,4.14,,,,,
2193,06/25/22 10:00:00 AM,7.24,4.22,,,,,
2194,06/25/22 10:15:00 AM,7.17,4.38,,,,,
2195,06/25/22 10:30:00 AM,7.19,4.54,,,,,
2196,06/25/22 10:45:00 AM,7.49,4.74,,,,,
2197,06/25/22 11:00:00 AM,7.36,4.84,,,,,
2198,06/25/22 11:15:00 AM,7.42,4.90,,,,,
2199,06/25/22 11:30:00 AM,7.61,5.10,,,,,
2200,06/25/22 11:45:00 AM,7.51,5.30,,,,,
2201,06/25/22 12:00:00 PM,7.60,5.50,,,,,
2202,06/25/22 12:15:00 PM,7.55,5.74,,,,,
2203,06/25/22 12:30:00 PM,7.58,5.92,,,,,
2204,06/25/22 12:45:00 PM,7.54,6.10,,,,,
2205,06/25/22 01:00:00 PM,7.49,6.24,,,,,
2206,06/25/22 01:15:00 PM,7.47,6.32,,,,,
2207,06/25/22 01:30:00 PM,7.57,6.40,,,,,
2208,06/25/22 01:45:00 PM,7.54,6.52,,,,,
2209,06/25/22 02:00:00 PM,7.54,6.60,,,,,
2210,06/25/22 02:15:00 PM,7.47,6.78,,,,,
2211,06/25/22 02:30:00 PM,7.48,7.08,,,,,
2212,06/25/22 02:45:00 PM,7.41,7.30,,,,,
2213,06/25/22 03:00:00 PM,7.44,7.40,,,,,
2214,06/25/22 03:15:00 PM,7.42,7.50,,,,,
2215,06/25/22 03:30:00 PM,7.43,7.58,,,,,
2216,06/25/22 03:45:00 PM,7.40,7.76,,,,,
2217,06/25/22 04:00:00 PM,7.33,7.84,,,,,
2218,06/25/22 04:15:00 PM,7.32,7.86,,,,,
2219,06/25/22 04:30:00 PM,7.30,7.84,,,,,
2220,06/25/22 04:45:00 PM,7.26,7.96,,,,,
2221,06/25/22 05:00:00 PM,7.22,7.98,,,,,
2222,06/25/22 05:15:00 PM,7.24,7.98,,,,,
2223,06/25/22 05:30:00 PM,7.30,7.94,,,,,
2224,06/25/22 05:45:00 PM,7.32,7.80,,,,,
2225,06/25/22 06:00:00 PM,7.31,7.68,,,,,
2226,06/25/22 06:15:00 PM,7.31,7.54,,,,,
2227,06/25/22 06:30:00 PM,7.36,7.40,,,,,
2228,06/25/22 06:45:00 PM,7.34,7.28,,,,,
2229,06/25/22 07:00:00 PM,7.33,7.16,,,,,
2230,06/25/22 07:15:00 PM,7.36,7.02,,,,,
2231,06/25/22 07:30:00 PM,7.32,6.86,,,,,
2232,06/25/22 07:45:00 PM,7.37,6.70,,,,,
2233,06/25/22 08:00:00 PM,7.36,6.56,,,,,
2234,06/25/22 08:15:00 PM,7.32,6.44,,,,,
2235,06/25/22 08:30:00 PM,7.24,6.36,,,,,
2236,06/25/22 08:45:00 PM,7.43,6.24,,,,,
2237,06/25/22 09:00:00 PM,7.44,6.14,,,,,
2238,06/25/22 09:15:00 PM,7.35,6.06,,,,,
2239,06/25/22 09:30:00 PM,7.27,6.00,,,,,
2240,06/25/22 09:45:00 PM,7.32,5.92,,,,,
2241,06/25/22 10:00:00 PM,7.38,5.84,,,,,
2242,06/25/22 10:15:00 PM,7.25,5.76,,,,,
2243,06/25/22 10:30:00 PM,7.33,5.70,,,,,
2244,06/25/22 10:45:00 PM,7.38,5.64,,,,,
2245,06/25/22 11:00:00 PM,7.52,5.62,,,,,
2246,06/25/22 11:15:00 PM,7.39,5.56,,,,,
2247,06/25/22 11:30:00 PM,7.26,5.52,,,,,
