"Plot Title: 21223042"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21223042, SEN S/N: 21223042)","Temp, °C (LGR S/N: 21223042, SEN S/N: 21223042)","End Of File (LGR S/N: 21223042)"
530,03/18/22 11:05:00 AM,-0.01,8.42,
531,03/18/22 11:10:00 AM,-0.01,8.46,
532,03/18/22 11:15:00 AM,-0.01,8.48,
533,03/18/22 11:20:00 AM,-0.02,8.50,
534,03/18/22 11:25:00 AM,-0.02,8.52,
535,03/18/22 11:30:00 AM,-0.02,8.50,
536,03/18/22 11:35:00 AM,-0.02,8.50,
537,03/18/22 11:40:00 AM,-0.02,8.50,
538,03/18/22 11:45:00 AM,-0.02,8.50,
539,03/18/22 11:50:00 AM,-0.02,8.50,
540,03/18/22 11:55:00 AM,-0.02,8.48,
541,03/18/22 12:00:00 PM,-0.02,8.46,
542,03/18/22 12:05:00 PM,-0.02,8.46,
543,03/18/22 12:10:00 PM,-0.02,8.44,
544,03/18/22 12:15:00 PM,-0.02,8.42,
545,03/18/22 12:20:00 PM,-0.02,8.42,
546,03/18/22 12:25:00 PM,-0.02,8.40,
547,03/18/22 12:30:00 PM,-0.02,8.38,
548,03/18/22 12:35:00 PM,-0.02,8.38,
549,03/18/22 12:40:00 PM,-0.02,8.36,
550,03/18/22 12:45:00 PM,-0.02,8.34,
551,03/18/22 12:50:00 PM,-0.02,8.34,
552,03/18/22 12:55:00 PM,-0.02,8.32,
553,03/18/22 01:00:00 PM,-0.02,8.30,
554,03/18/22 01:05:00 PM,-0.02,8.32,
555,03/18/22 01:10:00 PM,-0.03,8.32,
556,03/18/22 01:15:00 PM,-0.03,8.34,
557,03/18/22 01:20:00 PM,-0.03,8.34,
558,03/18/22 01:25:00 PM,-0.03,8.36,
559,03/18/22 01:30:00 PM,-0.03,8.36,
560,03/18/22 01:35:00 PM,-0.03,8.36,
561,03/18/22 01:40:00 PM,-0.03,8.38,
562,03/18/22 01:45:00 PM,-0.03,8.38,
563,03/18/22 01:50:00 PM,-0.03,8.40,
564,03/18/22 01:55:00 PM,-0.03,8.40,
565,03/18/22 02:00:00 PM,-0.03,8.40,
566,03/18/22 02:05:00 PM,-0.03,8.42,
567,03/18/22 02:10:00 PM,-0.03,8.44,
568,03/18/22 02:15:00 PM,-0.03,8.48,
569,03/18/22 02:20:00 PM,-0.03,8.56,
570,03/18/22 02:25:00 PM,-0.03,8.62,
571,03/18/22 02:30:00 PM,-0.03,8.68,
572,03/18/22 02:35:00 PM,-0.03,8.72,
573,03/18/22 02:40:00 PM,-0.03,8.78,
574,03/18/22 02:45:00 PM,-0.03,8.82,
575,03/18/22 02:50:00 PM,-0.03,8.88,
576,03/18/22 02:55:00 PM,-0.03,8.92,
577,03/18/22 03:00:00 PM,-0.03,8.98,
578,03/18/22 03:05:00 PM,-0.03,9.04,
579,03/18/22 03:10:00 PM,-0.03,9.10,
580,03/18/22 03:15:00 PM,-0.03,9.14,
581,03/18/22 03:20:00 PM,-0.03,9.16,
582,03/18/22 03:25:00 PM,-0.03,9.16,
583,03/18/22 03:30:00 PM,-0.03,9.16,
584,03/18/22 03:35:00 PM,-0.03,9.14,
585,03/18/22 03:40:00 PM,-0.03,9.12,
586,03/18/22 03:45:00 PM,-0.03,9.08,
587,03/18/22 03:50:00 PM,-0.03,9.06,
588,03/18/22 03:55:00 PM,-0.03,9.02,
589,03/18/22 04:00:00 PM,-0.03,8.98,
590,03/18/22 04:05:00 PM,-0.03,8.96,
591,03/18/22 04:10:00 PM,-0.03,8.92,
592,03/18/22 04:15:00 PM,-0.04,8.90,
593,03/18/22 04:20:00 PM,-0.03,8.88,
594,03/18/22 04:25:00 PM,-0.03,8.88,
595,03/18/22 04:30:00 PM,-0.04,8.88,
596,03/18/22 04:35:00 PM,-0.03,8.86,
597,03/18/22 04:40:00 PM,-0.03,8.86,
598,03/18/22 04:45:00 PM,-0.03,8.84,
599,03/18/22 04:50:00 PM,-0.03,8.82,
600,03/18/22 04:55:00 PM,-0.03,8.80,
601,03/18/22 05:00:00 PM,-0.03,8.80,
602,03/18/22 05:05:00 PM,-0.03,8.80,
603,03/18/22 05:10:00 PM,-0.03,8.78,
604,03/18/22 05:15:00 PM,-0.03,8.78,
605,03/18/22 05:20:00 PM,-0.03,8.74,
606,03/18/22 05:25:00 PM,-0.03,8.72,
607,03/18/22 05:30:00 PM,-0.03,8.68,
608,03/18/22 05:35:00 PM,-0.03,8.64,
609,03/18/22 05:40:00 PM,-0.03,8.60,
610,03/18/22 05:45:00 PM,-0.03,8.56,
611,03/18/22 05:50:00 PM,-0.03,8.52,
612,03/18/22 05:55:00 PM,-0.03,8.48,
613,03/18/22 06:00:00 PM,-0.03,8.44,
614,03/18/22 06:05:00 PM,-0.03,8.40,
615,03/18/22 06:10:00 PM,-0.03,8.36,
616,03/18/22 06:15:00 PM,-0.03,8.32,
617,03/18/22 06:20:00 PM,-0.03,8.28,
618,03/18/22 06:25:00 PM,-0.03,8.24,
619,03/18/22 06:30:00 PM,-0.03,8.20,
620,03/18/22 06:35:00 PM,-0.03,8.18,
621,03/18/22 06:40:00 PM,-0.03,8.14,
622,03/18/22 06:45:00 PM,-0.03,8.10,
623,03/18/22 06:50:00 PM,-0.03,8.08,
624,03/18/22 06:55:00 PM,-0.03,8.04,
625,03/18/22 07:00:00 PM,-0.03,8.00,
626,03/18/22 07:05:00 PM,-0.03,7.98,
627,03/18/22 07:10:00 PM,-0.03,7.96,
628,03/18/22 07:15:00 PM,-0.02,7.92,
629,03/18/22 07:20:00 PM,-0.02,7.90,
630,03/18/22 07:25:00 PM,-0.02,7.88,
631,03/18/22 07:30:00 PM,-0.02,7.86,
632,03/18/22 07:35:00 PM,-0.02,7.84,
633,03/18/22 07:40:00 PM,-0.03,7.82,
634,03/18/22 07:45:00 PM,-0.03,7.82,
635,03/18/22 07:50:00 PM,-0.03,7.80,
636,03/18/22 07:55:00 PM,-0.03,7.78,
637,03/18/22 08:00:00 PM,-0.03,7.76,
638,03/18/22 08:05:00 PM,-0.03,7.76,
639,03/18/22 08:10:00 PM,-0.03,7.74,
640,03/18/22 08:15:00 PM,-0.03,7.74,
641,03/18/22 08:20:00 PM,-0.03,7.72,
642,03/18/22 08:25:00 PM,-0.03,7.70,
643,03/18/22 08:30:00 PM,-0.03,7.70,
644,03/18/22 08:35:00 PM,-0.02,7.70,
645,03/18/22 08:40:00 PM,-0.02,7.70,
646,03/18/22 08:45:00 PM,-0.02,7.70,
647,03/18/22 08:50:00 PM,-0.02,7.70,
648,03/18/22 08:55:00 PM,-0.03,7.70,
649,03/18/22 09:00:00 PM,-0.03,7.70,
650,03/18/22 09:05:00 PM,-0.04,7.70,
651,03/18/22 09:10:00 PM,-0.04,7.70,
652,03/18/22 09:15:00 PM,-0.04,7.70,
653,03/18/22 09:20:00 PM,-0.04,7.72,
654,03/18/22 09:25:00 PM,-0.03,7.72,
655,03/18/22 09:30:00 PM,-0.03,7.72,
656,03/18/22 09:35:00 PM,-0.03,7.72,
657,03/18/22 09:40:00 PM,-0.03,7.74,
658,03/18/22 09:45:00 PM,-0.03,7.74,
659,03/18/22 09:50:00 PM,-0.03,7.74,
660,03/18/22 09:55:00 PM,-0.03,7.74,
661,03/18/22 10:00:00 PM,-0.04,7.76,
662,03/18/22 10:05:00 PM,-0.04,7.76,
663,03/18/22 10:10:00 PM,-0.04,7.76,
664,03/18/22 10:15:00 PM,-0.04,7.76,
665,03/18/22 10:20:00 PM,-0.04,7.78,
666,03/18/22 10:25:00 PM,-0.04,7.78,
667,03/18/22 10:30:00 PM,-0.04,7.78,
668,03/18/22 10:35:00 PM,-0.04,7.78,
669,03/18/22 10:40:00 PM,-0.04,7.78,
670,03/18/22 10:45:00 PM,-0.04,7.78,
671,03/18/22 10:50:00 PM,-0.04,7.80,
672,03/18/22 10:55:00 PM,-0.04,7.80,
673,03/18/22 11:00:00 PM,-0.04,7.80,
674,03/18/22 11:05:00 PM,-0.04,7.80,
675,03/18/22 11:10:00 PM,-0.04,7.80,
676,03/18/22 11:15:00 PM,-0.04,7.80,
677,03/18/22 11:20:00 PM,-0.04,7.80,
678,03/18/22 11:25:00 PM,-0.04,7.82,
679,03/18/22 11:30:00 PM,-0.04,7.82,
680,03/18/22 11:35:00 PM,-0.04,7.82,
681,03/18/22 11:40:00 PM,-0.04,7.82,
682,03/18/22 11:45:00 PM,-0.04,7.82,
683,03/18/22 11:50:00 PM,-0.04,7.82,
684,03/18/22 11:55:00 PM,-0.04,7.82,
685,03/19/22 12:00:00 AM,-0.04,7.82,
686,03/19/22 12:05:00 AM,-0.04,7.84,
687,03/19/22 12:10:00 AM,-0.04,7.84,
688,03/19/22 12:15:00 AM,-0.04,7.84,
689,03/19/22 12:20:00 AM,-0.04,7.84,
690,03/19/22 12:25:00 AM,-0.04,7.84,
691,03/19/22 12:30:00 AM,-0.03,7.86,
692,03/19/22 12:35:00 AM,-0.03,7.86,
693,03/19/22 12:40:00 AM,-0.03,7.86,
694,03/19/22 12:45:00 AM,-0.03,7.86,
695,03/19/22 12:50:00 AM,-0.04,7.86,
696,03/19/22 12:55:00 AM,-0.04,7.86,
697,03/19/22 01:00:00 AM,-0.03,7.88,
698,03/19/22 01:05:00 AM,-0.04,7.88,
699,03/19/22 01:10:00 AM,-0.04,7.88,
700,03/19/22 01:15:00 AM,-0.04,7.88,
701,03/19/22 01:20:00 AM,-0.04,7.88,
702,03/19/22 01:25:00 AM,-0.04,7.90,
703,03/19/22 01:30:00 AM,-0.04,7.90,
704,03/19/22 01:35:00 AM,-0.04,7.90,
705,03/19/22 01:40:00 AM,-0.04,7.90,
706,03/19/22 01:45:00 AM,-0.04,7.90,
707,03/19/22 01:50:00 AM,-0.04,7.90,
708,03/19/22 01:55:00 AM,-0.04,7.92,
709,03/19/22 02:00:00 AM,-0.04,7.92,
710,03/19/22 02:05:00 AM,-0.04,7.92,
711,03/19/22 02:10:00 AM,-0.04,7.92,
712,03/19/22 02:15:00 AM,-0.04,7.92,
713,03/19/22 02:20:00 AM,-0.04,7.92,
714,03/19/22 02:25:00 AM,-0.04,7.92,
715,03/19/22 02:30:00 AM,-0.04,7.92,
716,03/19/22 02:35:00 AM,-0.04,7.92,
717,03/19/22 02:40:00 AM,-0.04,7.92,
718,03/19/22 02:45:00 AM,-0.04,7.92,
719,03/19/22 02:50:00 AM,-0.04,7.92,
720,03/19/22 02:55:00 AM,-0.04,7.92,
721,03/19/22 03:00:00 AM,-0.04,7.92,
722,03/19/22 03:05:00 AM,-0.04,7.92,
723,03/19/22 03:10:00 AM,-0.04,7.92,
724,03/19/22 03:15:00 AM,-0.04,7.92,
725,03/19/22 03:20:00 AM,-0.04,7.92,
726,03/19/22 03:25:00 AM,-0.04,7.92,
727,03/19/22 03:30:00 AM,-0.04,7.92,
728,03/19/22 03:35:00 AM,-0.04,7.92,
729,03/19/22 03:40:00 AM,-0.04,7.92,
730,03/19/22 03:45:00 AM,-0.04,7.92,
731,03/19/22 03:50:00 AM,-0.04,7.92,
732,03/19/22 03:55:00 AM,-0.04,7.92,
733,03/19/22 04:00:00 AM,-0.04,7.92,
734,03/19/22 04:05:00 AM,-0.04,7.92,
735,03/19/22 04:10:00 AM,-0.04,7.92,
736,03/19/22 04:15:00 AM,-0.04,7.92,
737,03/19/22 04:20:00 AM,-0.04,7.92,
738,03/19/22 04:25:00 AM,-0.04,7.92,
739,03/19/22 04:30:00 AM,-0.04,7.92,
740,03/19/22 04:35:00 AM,-0.04,7.92,
741,03/19/22 04:40:00 AM,-0.04,7.92,
742,03/19/22 04:45:00 AM,-0.04,7.92,
743,03/19/22 04:50:00 AM,-0.04,7.90,
744,03/19/22 04:55:00 AM,-0.04,7.90,
745,03/19/22 05:00:00 AM,-0.04,7.90,
746,03/19/22 05:05:00 AM,-0.04,7.90,
747,03/19/22 05:10:00 AM,-0.04,7.90,
748,03/19/22 05:15:00 AM,-0.04,7.90,
749,03/19/22 05:20:00 AM,-0.04,7.90,
750,03/19/22 05:25:00 AM,-0.04,7.90,
751,03/19/22 05:30:00 AM,-0.03,7.90,
752,03/19/22 05:35:00 AM,-0.04,7.88,
753,03/19/22 05:40:00 AM,-0.04,7.88,
754,03/19/22 05:45:00 AM,-0.04,7.88,
755,03/19/22 05:50:00 AM,-0.04,7.86,
756,03/19/22 05:55:00 AM,-0.04,7.86,
757,03/19/22 06:00:00 AM,-0.04,7.86,
758,03/19/22 06:05:00 AM,-0.04,7.86,
759,03/19/22 06:10:00 AM,-0.04,7.84,
760,03/19/22 06:15:00 AM,-0.04,7.84,
761,03/19/22 06:20:00 AM,-0.04,7.84,
762,03/19/22 06:25:00 AM,-0.04,7.82,
763,03/19/22 06:30:00 AM,-0.04,7.82,
764,03/19/22 06:35:00 AM,-0.04,7.82,
765,03/19/22 06:40:00 AM,-0.04,7.82,
766,03/19/22 06:45:00 AM,-0.04,7.80,
767,03/19/22 06:50:00 AM,-0.04,7.80,
768,03/19/22 06:55:00 AM,-0.04,7.80,
769,03/19/22 07:00:00 AM,-0.04,7.80,
770,03/19/22 07:05:00 AM,-0.04,7.80,
771,03/19/22 07:10:00 AM,-0.04,7.80,
772,03/19/22 07:15:00 AM,-0.04,7.80,
773,03/19/22 07:20:00 AM,-0.04,7.80,
774,03/19/22 07:25:00 AM,-0.04,7.80,
775,03/19/22 07:30:00 AM,-0.04,7.80,
776,03/19/22 07:35:00 AM,-0.04,7.80,
777,03/19/22 07:40:00 AM,-0.04,7.82,
778,03/19/22 07:45:00 AM,-0.04,7.82,
779,03/19/22 07:50:00 AM,-0.04,7.82,
780,03/19/22 07:55:00 AM,-0.04,7.82,
781,03/19/22 08:00:00 AM,-0.04,7.84,
782,03/19/22 08:05:00 AM,-0.04,7.84,
783,03/19/22 08:10:00 AM,-0.04,7.86,
784,03/19/22 08:15:00 AM,-0.04,7.86,
785,03/19/22 08:20:00 AM,-0.04,7.88,
786,03/19/22 08:25:00 AM,-0.04,7.88,
787,03/19/22 08:30:00 AM,-0.04,7.90,
788,03/19/22 08:35:00 AM,-0.04,7.92,
789,03/19/22 08:40:00 AM,-0.04,7.92,
790,03/19/22 08:45:00 AM,-0.04,7.94,
791,03/19/22 08:50:00 AM,-0.04,7.96,
792,03/19/22 08:55:00 AM,-0.04,7.98,
793,03/19/22 09:00:00 AM,-0.04,8.02,
794,03/19/22 09:05:00 AM,-0.04,8.04,
795,03/19/22 09:10:00 AM,-0.04,8.06,
796,03/19/22 09:15:00 AM,-0.04,8.08,
797,03/19/22 09:20:00 AM,-0.04,8.10,
798,03/19/22 09:25:00 AM,-0.04,8.10,
799,03/19/22 09:30:00 AM,-0.04,8.12,
800,03/19/22 09:35:00 AM,-0.04,8.12,
801,03/19/22 09:40:00 AM,-0.04,8.14,
802,03/19/22 09:45:00 AM,-0.04,8.14,
803,03/19/22 09:50:00 AM,-0.04,8.14,
804,03/19/22 09:55:00 AM,-0.05,8.16,
805,03/19/22 10:00:00 AM,-0.04,8.16,
806,03/19/22 10:05:00 AM,-0.04,8.16,
807,03/19/22 10:10:00 AM,-0.04,8.16,
808,03/19/22 10:15:00 AM,-0.04,8.16,
809,03/19/22 10:20:00 AM,-0.04,8.16,
810,03/19/22 10:25:00 AM,-0.04,8.16,
811,03/19/22 10:30:00 AM,-0.04,8.16,
812,03/19/22 10:35:00 AM,-0.04,8.16,
813,03/19/22 10:40:00 AM,-0.04,8.16,
814,03/19/22 10:45:00 AM,-0.04,8.16,
815,03/19/22 10:50:00 AM,-0.04,8.18,
816,03/19/22 10:55:00 AM,-0.04,8.18,
817,03/19/22 11:00:00 AM,-0.04,8.20,
818,03/19/22 11:05:00 AM,-0.04,8.20,
819,03/19/22 11:10:00 AM,-0.04,8.22,
820,03/19/22 11:15:00 AM,-0.04,8.24,
821,03/19/22 11:20:00 AM,-0.04,8.24,
822,03/19/22 11:25:00 AM,-0.04,8.26,
823,03/19/22 11:30:00 AM,-0.04,8.26,
824,03/19/22 11:35:00 AM,-0.04,8.26,
825,03/19/22 11:40:00 AM,-0.04,8.28,
826,03/19/22 11:45:00 AM,-0.04,8.28,
827,03/19/22 11:50:00 AM,-0.04,8.28,
828,03/19/22 11:55:00 AM,-0.04,8.28,
829,03/19/22 12:00:00 PM,-0.04,8.26,
830,03/19/22 12:05:00 PM,-0.04,8.26,
831,03/19/22 12:10:00 PM,-0.04,8.24,
832,03/19/22 12:15:00 PM,-0.04,8.24,
833,03/19/22 12:20:00 PM,-0.04,8.22,
834,03/19/22 12:25:00 PM,-0.04,8.20,
835,03/19/22 12:30:00 PM,-0.04,8.20,
836,03/19/22 12:35:00 PM,-0.04,8.18,
837,03/19/22 12:40:00 PM,-0.04,8.18,
838,03/19/22 12:45:00 PM,-0.04,8.16,
839,03/19/22 12:50:00 PM,-0.04,8.16,
840,03/19/22 12:55:00 PM,-0.04,8.16,
841,03/19/22 01:00:00 PM,-0.04,8.16,
842,03/19/22 01:05:00 PM,-0.04,8.16,
843,03/19/22 01:10:00 PM,-0.04,8.16,
844,03/19/22 01:15:00 PM,-0.04,8.16,
845,03/19/22 01:20:00 PM,-0.04,8.16,
846,03/19/22 01:25:00 PM,-0.04,8.16,
847,03/19/22 01:30:00 PM,-0.04,8.18,
848,03/19/22 01:35:00 PM,-0.04,8.18,
849,03/19/22 01:40:00 PM,-0.04,8.20,
850,03/19/22 01:45:00 PM,-0.04,8.22,
851,03/19/22 01:50:00 PM,-0.04,8.24,
852,03/19/22 01:55:00 PM,-0.04,8.26,
853,03/19/22 02:00:00 PM,-0.04,8.30,
854,03/19/22 02:05:00 PM,-0.05,8.32,
855,03/19/22 02:10:00 PM,-0.04,8.36,
856,03/19/22 02:15:00 PM,-0.05,8.40,
857,03/19/22 02:20:00 PM,-0.05,8.44,
858,03/19/22 02:25:00 PM,-0.04,8.48,
859,03/19/22 02:30:00 PM,-0.05,8.52,
860,03/19/22 02:35:00 PM,-0.05,8.56,
861,03/19/22 02:40:00 PM,-0.05,8.58,
862,03/19/22 02:45:00 PM,-0.05,8.62,
863,03/19/22 02:50:00 PM,-0.04,8.66,
864,03/19/22 02:55:00 PM,-0.04,8.68,
865,03/19/22 03:00:00 PM,-0.05,8.72,
866,03/19/22 03:05:00 PM,-0.05,8.76,
867,03/19/22 03:10:00 PM,-0.05,8.80,
868,03/19/22 03:15:00 PM,-0.05,8.84,
869,03/19/22 03:20:00 PM,-0.05,8.88,
870,03/19/22 03:25:00 PM,-0.05,8.88,
871,03/19/22 03:30:00 PM,-0.05,8.90,
872,03/19/22 03:35:00 PM,-0.05,8.90,
873,03/19/22 03:40:00 PM,-0.05,8.88,
874,03/19/22 03:45:00 PM,-0.04,8.88,
875,03/19/22 03:50:00 PM,-0.04,8.86,
876,03/19/22 03:55:00 PM,-0.04,8.84,
877,03/19/22 04:00:00 PM,-0.05,8.82,
878,03/19/22 04:05:00 PM,-0.04,8.78,
879,03/19/22 04:10:00 PM,-0.04,8.76,
880,03/19/22 04:15:00 PM,-0.04,8.74,
881,03/19/22 04:20:00 PM,-0.04,8.72,
882,03/19/22 04:25:00 PM,-0.04,8.70,
883,03/19/22 04:30:00 PM,-0.04,8.68,
884,03/19/22 04:35:00 PM,-0.04,8.66,
885,03/19/22 04:40:00 PM,-0.04,8.64,
886,03/19/22 04:45:00 PM,-0.04,8.64,
887,03/19/22 04:50:00 PM,-0.04,8.62,
888,03/19/22 04:55:00 PM,-0.04,8.62,
889,03/19/22 05:00:00 PM,-0.04,8.62,
890,03/19/22 05:05:00 PM,-0.04,8.60,
891,03/19/22 05:10:00 PM,-0.04,8.60,
892,03/19/22 05:15:00 PM,-0.04,8.58,
893,03/19/22 05:20:00 PM,-0.04,8.56,
894,03/19/22 05:25:00 PM,-0.04,8.54,
895,03/19/22 05:30:00 PM,-0.04,8.54,
896,03/19/22 05:35:00 PM,-0.04,8.52,
897,03/19/22 05:40:00 PM,-0.04,8.50,
898,03/19/22 05:45:00 PM,-0.04,8.50,
899,03/19/22 05:50:00 PM,-0.04,8.48,
900,03/19/22 05:55:00 PM,-0.04,8.46,
901,03/19/22 06:00:00 PM,-0.04,8.44,
902,03/19/22 06:05:00 PM,-0.04,8.42,
903,03/19/22 06:10:00 PM,-0.04,8.40,
904,03/19/22 06:15:00 PM,-0.04,8.38,
905,03/19/22 06:20:00 PM,-0.04,8.34,
906,03/19/22 06:25:00 PM,-0.04,8.32,
907,03/19/22 06:30:00 PM,-0.04,8.28,
908,03/19/22 06:35:00 PM,-0.04,8.26,
909,03/19/22 06:40:00 PM,-0.04,8.22,
910,03/19/22 06:45:00 PM,-0.04,8.18,
911,03/19/22 06:50:00 PM,-0.04,8.16,
912,03/19/22 06:55:00 PM,-0.04,8.12,
913,03/19/22 07:00:00 PM,-0.04,8.10,
914,03/19/22 07:05:00 PM,-0.04,8.06,
915,03/19/22 07:10:00 PM,-0.04,8.02,
916,03/19/22 07:15:00 PM,-0.04,8.00,
917,03/19/22 07:20:00 PM,-0.04,7.96,
918,03/19/22 07:25:00 PM,-0.04,7.94,
919,03/19/22 07:30:00 PM,-0.04,7.92,
920,03/19/22 07:35:00 PM,-0.04,7.90,
921,03/19/22 07:40:00 PM,-0.04,7.88,
922,03/19/22 07:45:00 PM,-0.04,7.88,
923,03/19/22 07:50:00 PM,-0.04,7.86,
924,03/19/22 07:55:00 PM,-0.04,7.86,
925,03/19/22 08:00:00 PM,-0.04,7.86,
926,03/19/22 08:05:00 PM,-0.04,7.86,
927,03/19/22 08:10:00 PM,-0.04,7.86,
928,03/19/22 08:15:00 PM,-0.04,7.86,
929,03/19/22 08:20:00 PM,-0.04,7.86,
930,03/19/22 08:25:00 PM,-0.04,7.84,
931,03/19/22 08:30:00 PM,-0.04,7.84,
932,03/19/22 08:35:00 PM,-0.04,7.84,
933,03/19/22 08:40:00 PM,-0.04,7.84,
934,03/19/22 08:45:00 PM,-0.04,7.84,
935,03/19/22 08:50:00 PM,-0.04,7.84,
936,03/19/22 08:55:00 PM,-0.04,7.84,
937,03/19/22 09:00:00 PM,-0.04,7.84,
938,03/19/22 09:05:00 PM,-0.04,7.84,
939,03/19/22 09:10:00 PM,-0.04,7.84,
940,03/19/22 09:15:00 PM,-0.04,7.84,
941,03/19/22 09:20:00 PM,-0.04,7.84,
942,03/19/22 09:25:00 PM,-0.04,7.84,
943,03/19/22 09:30:00 PM,-0.04,7.82,
944,03/19/22 09:35:00 PM,-0.04,7.82,
945,03/19/22 09:40:00 PM,-0.04,7.82,
946,03/19/22 09:45:00 PM,-0.04,7.82,
947,03/19/22 09:50:00 PM,-0.04,7.82,
948,03/19/22 09:55:00 PM,-0.04,7.80,
949,03/19/22 10:00:00 PM,-0.04,7.80,
950,03/19/22 10:05:00 PM,-0.04,7.80,
951,03/19/22 10:10:00 PM,-0.04,7.80,
952,03/19/22 10:15:00 PM,-0.04,7.80,
953,03/19/22 10:20:00 PM,-0.04,7.78,
954,03/19/22 10:25:00 PM,-0.04,7.78,
955,03/19/22 10:30:00 PM,-0.04,7.78,
956,03/19/22 10:35:00 PM,-0.04,7.78,
957,03/19/22 10:40:00 PM,-0.04,7.78,
958,03/19/22 10:45:00 PM,-0.04,7.78,
959,03/19/22 10:50:00 PM,-0.04,7.78,
960,03/19/22 10:55:00 PM,-0.04,7.78,
961,03/19/22 11:00:00 PM,-0.04,7.78,
962,03/19/22 11:05:00 PM,-0.04,7.78,
963,03/19/22 11:10:00 PM,-0.04,7.78,
964,03/19/22 11:15:00 PM,-0.04,7.78,
965,03/19/22 11:20:00 PM,-0.04,7.78,
966,03/19/22 11:25:00 PM,-0.04,7.76,
967,03/19/22 11:30:00 PM,-0.04,7.78,
968,03/19/22 11:35:00 PM,-0.04,7.78,
969,03/19/22 11:40:00 PM,-0.04,7.78,
970,03/19/22 11:45:00 PM,-0.04,7.78,
971,03/19/22 11:50:00 PM,-0.04,7.78,
972,03/19/22 11:55:00 PM,-0.04,7.78,
973,03/20/22 12:00:00 AM,-0.04,7.78,
974,03/20/22 12:05:00 AM,-0.04,7.78,
975,03/20/22 12:10:00 AM,-0.04,7.78,
976,03/20/22 12:15:00 AM,-0.04,7.78,
977,03/20/22 12:20:00 AM,-0.04,7.78,
978,03/20/22 12:25:00 AM,-0.04,7.78,
979,03/20/22 12:30:00 AM,-0.04,7.78,
980,03/20/22 12:35:00 AM,-0.04,7.78,
981,03/20/22 12:40:00 AM,-0.04,7.78,
982,03/20/22 12:45:00 AM,-0.04,7.78,
983,03/20/22 12:50:00 AM,-0.04,7.78,
984,03/20/22 12:55:00 AM,-0.04,7.78,
985,03/20/22 01:00:00 AM,-0.04,7.78,
986,03/20/22 01:05:00 AM,-0.04,7.78,
987,03/20/22 01:10:00 AM,-0.04,7.78,
988,03/20/22 01:15:00 AM,-0.04,7.78,
989,03/20/22 01:20:00 AM,-0.04,7.78,
990,03/20/22 01:25:00 AM,-0.04,7.78,
991,03/20/22 01:30:00 AM,-0.04,7.78,
992,03/20/22 01:35:00 AM,-0.04,7.78,
993,03/20/22 01:40:00 AM,-0.04,7.78,
994,03/20/22 01:45:00 AM,-0.04,7.78,
995,03/20/22 01:50:00 AM,-0.04,7.78,
996,03/20/22 01:55:00 AM,-0.04,7.78,
997,03/20/22 02:00:00 AM,-0.04,7.78,
998,03/20/22 02:05:00 AM,-0.04,7.78,
999,03/20/22 02:10:00 AM,-0.04,7.78,
1000,03/20/22 02:15:00 AM,-0.04,7.78,
1001,03/20/22 02:20:00 AM,-0.04,7.78,
1002,03/20/22 02:25:00 AM,-0.04,7.78,
1003,03/20/22 02:30:00 AM,-0.04,7.78,
1004,03/20/22 02:35:00 AM,-0.04,7.78,
1005,03/20/22 02:40:00 AM,-0.04,7.78,
1006,03/20/22 02:45:00 AM,-0.04,7.78,
1007,03/20/22 02:50:00 AM,-0.04,7.78,
1008,03/20/22 02:55:00 AM,-0.04,7.78,
1009,03/20/22 03:00:00 AM,-0.04,7.78,
1010,03/20/22 03:05:00 AM,-0.04,7.78,
1011,03/20/22 03:10:00 AM,-0.04,7.78,
1012,03/20/22 03:15:00 AM,-0.04,7.78,
1013,03/20/22 03:20:00 AM,-0.04,7.78,
1014,03/20/22 03:25:00 AM,-0.04,7.78,
1015,03/20/22 03:30:00 AM,-0.04,7.78,
1016,03/20/22 03:35:00 AM,-0.04,7.78,
1017,03/20/22 03:40:00 AM,-0.04,7.78,
1018,03/20/22 03:45:00 AM,-0.04,7.78,
1019,03/20/22 03:50:00 AM,-0.04,7.78,
1020,03/20/22 03:55:00 AM,-0.04,7.78,
1021,03/20/22 04:00:00 AM,-0.04,7.78,
1022,03/20/22 04:05:00 AM,-0.04,7.76,
1023,03/20/22 04:10:00 AM,-0.04,7.76,
1024,03/20/22 04:15:00 AM,-0.04,7.76,
1025,03/20/22 04:20:00 AM,-0.04,7.76,
1026,03/20/22 04:25:00 AM,-0.04,7.76,
1027,03/20/22 04:30:00 AM,-0.04,7.76,
1028,03/20/22 04:35:00 AM,-0.04,7.76,
1029,03/20/22 04:40:00 AM,-0.04,7.76,
1030,03/20/22 04:45:00 AM,-0.04,7.76,
1031,03/20/22 04:50:00 AM,-0.04,7.76,
1032,03/20/22 04:55:00 AM,-0.04,7.76,
1033,03/20/22 05:00:00 AM,-0.04,7.76,
1034,03/20/22 05:05:00 AM,-0.04,7.76,
1035,03/20/22 05:10:00 AM,-0.04,7.76,
1036,03/20/22 05:15:00 AM,-0.04,7.76,
1037,03/20/22 05:20:00 AM,-0.04,7.76,
1038,03/20/22 05:25:00 AM,-0.04,7.76,
1039,03/20/22 05:30:00 AM,-0.04,7.76,
1040,03/20/22 05:35:00 AM,-0.04,7.76,
1041,03/20/22 05:40:00 AM,-0.04,7.76,
