"DateTime","AirPress_kpa","AirTemp_C","Stn01_WL_m","Stn01_WLTemp_C","Stn01_EC_uS","Stn01_ECTemp_C","Stn01_DO_mg.L","Stn01_DOTemp_C","Stn02_DO_mg.L","Stn02_DOTemp_C","Stn03_WL_m","Stn03_WLTemp_C","Stn04_DO_mg.L","Stn04_DOTemp_C","Stn01_CO2_ppm","Stn02_CO2_ppm","Stn03_CO2_ppm","Stn04_CO2_ppm"
2019-07-13 20:30:00,62.4289,6.552,0.1608,8.688,NA,NA,4.56,9.13888888888889,NA,NA,0.183529206,8.793,7.07,8.96111111111111,4283.00678542481,4131.93070833751,3606.94134045916,774.264895072386
2019-07-13 20:45:00,62.4396,6.553,0.1605,8.581,NA,NA,4.51,9.03888888888889,NA,NA,0.18711862,8.7,7.08,8.86111111111111,4301.13361508463,4218.12928216194,3640.8718759269,773.449465870482
2019-07-13 21:00:00,62.4471,6.556,0.1606,8.496,NA,NA,4.45,8.96111111111111,NA,NA,0.19126888,8.598,7.1,8.77777777777778,4326.4622215652,4205.86397148673,3636.79097892894,757.507758305405
2019-07-13 21:15:00,62.4491,6.559,0.1604,8.416,NA,NA,4.4,8.86111111111111,NA,NA,0.190055414,8.516,7.12,8.67777777777778,4386.16775496699,4265.58582355896,3689.05346401433,787.550739508678
2019-07-13 21:30:00,62.4499,6.556,0.1602,8.337,NA,NA,4.36,8.77777777777778,NA,NA,0.18653738,8.433,7.14,8.6,4424.89396908556,4296.74542142891,3697.46250738751,795.274810457455
2019-07-13 21:45:00,62.4488,6.554,0.1593,8.255,NA,NA,4.3,8.7,NA,NA,0.184151235,8.353,7.16,8.52222222222222,4425.34471303568,4297.18311146565,3780.76724631583,802.89473924753
2019-07-13 22:00:00,62.4399,6.551,0.1596,8.198,NA,NA,4.26,8.63888888888889,NA,NA,0.191370852,8.283,7.17,8.46111111111111,4495.22754105594,4359.69304233064,3791.20111712172,794.382756417759
2019-07-13 22:15:00,62.4401,6.551,0.1589,8.128,NA,NA,4.22,8.56111111111111,NA,NA,0.184395968,8.218,7.18,8.37777777777778,4566.84561324619,4370.90834271088,3832.08084873876,787.517106574632
2019-07-13 22:30:00,62.4476,6.552,0.1587,8.064,NA,NA,4.17,8.5,NA,NA,0.187781438,8.151,7.19,8.3,4570.35907323653,4442.35890149844,3843.7698630762,801.883428829804
2019-07-13 22:45:00,62.4526,6.553,0.1579,7.99,NA,NA,4.14,8.43888888888889,NA,NA,0.180959511,8.085,7.2,8.23888888888889,4634.02699660857,4438.1169121991,3884.29417358003,810.012849000685
2019-07-13 23:00:00,62.4441,6.553,0.1579,7.926,NA,NA,4.1,8.36111111111111,NA,NA,0.186578168,8.019,7.21,8.17777777777778,4659.64723871283,4494.03780534985,3925.69634085418,786.644808474136
2019-07-13 23:15:00,62.444,6.554,0.1577,7.879,NA,NA,4.06,8.32222222222222,NA,NA,0.184518334,7.959,7.22,8.12222222222222,4705.31428343427,4517.1017120969,3918.58573524406,809.314056750694
2019-07-13 23:30:00,62.4483,6.557,0.1571,7.817,NA,NA,4.04,8.26111111111111,NA,NA,0.190004428,7.91,7.23,8.06111111111111,4730.26975166921,4549.78251154192,4012.08094199606,808.432429736788
2019-07-13 23:45:00,62.4507,6.554,0.1576,7.713,NA,NA,4.04,8.16111111111111,NA,NA,0.180898328,7.835,7.24,8.02222222222222,4735.48838238833,4539.74482445177,3986.39284336188,794.267129319505
2019-07-14 00:00:00,62.4453,6.552,0.1569,7.651,NA,NA,4.01,8.1,NA,NA,0.189076482,7.746,7.25,7.93888888888889,4743.44398095937,4593.0971035914,3950.36420284334,793.079778116027
2019-07-14 00:15:00,62.4342,6.55,0.1575,7.558,NA,NA,4.02,8,NA,NA,0.186884084,7.673,7.27,7.86111111111111,4729.60878673568,4586.74302052268,4019.03958109733,815.838717584771
2019-07-14 00:30:00,62.4274,6.542,0.1578,7.483,NA,NA,4,7.92222222222222,NA,NA,0.191870515,7.585,7.28,7.77777777777778,4732.50248428967,4552.21667536435,3992.57947682533,807.530185811332
2019-07-14 00:45:00,62.4089,6.533,0.1581,7.394,NA,NA,4.01,7.83888888888889,NA,NA,0.185691012,7.497,7.29,7.7,4729.40115367858,4586.54165937032,4018.86314251383,830.840743213804
2019-07-14 01:00:00,62.4005,6.517,0.1583,7.287,NA,NA,4.02,7.72222222222222,NA,NA,0.191258683,7.397,7.31,7.6,4701.74062080162,4551.52526550444,3984.4622992576,814.918302487181
2019-07-14 01:15:00,62.3897,6.512,0.1587,7.217,NA,NA,4.02,7.66111111111111,NA,NA,0.189423187,7.313,7.32,7.52222222222222,4672.41870956515,4507.15631147763,3970.05351769322,837.57988121626
2019-07-14 01:30:00,62.3721,6.509,0.1588,7.142,NA,NA,4.03,7.57777777777778,NA,NA,0.189382398,7.244,7.34,7.42222222222222,4665.08246500939,4529.86268341492,3955.1786116384,822.587004699724
2019-07-14 01:45:00,62.3584,6.511,0.1588,7.1,NA,NA,4.01,7.52222222222222,NA,NA,0.185640026,7.182,7.35,7.36111111111111,4682.79365364171,4539.97972198972,3957.44921130395,830.575760397125
2019-07-14 02:00:00,62.3492,6.513,0.1586,7.052,NA,NA,4,7.47777777777778,NA,NA,0.188964313,7.138,7.36,7.3,4717.89250993926,4522.56574997362,3985.41716006812,822.626162162976
2019-07-14 02:15:00,62.3408,6.518,0.1588,7.028,NA,NA,3.97,7.43888888888889,NA,NA,0.190208372,7.103,7.37,7.23888888888889,4709.50908809717,4566.79669148816,3954.63562182322,822.474075194003
2019-07-14 02:30:00,62.3353,6.524,0.159,6.991,NA,NA,3.95,7.42222222222222,NA,NA,0.185650223,7.073,7.38,7.2,4750.31878409647,4630.05754905605,4024.99321025895,853.103136067958
2019-07-14 02:45:00,62.3378,6.532,0.1586,6.962,NA,NA,3.93,7.37777777777778,NA,NA,0.185558448,7.042,7.38,7.17777777777778,4809.79544199669,4644.45872367805,4031.96133536129,830.441244282241
2019-07-14 03:00:00,62.3273,6.535,0.1586,6.925,NA,NA,3.9,7.36111111111111,NA,NA,0.186731126,7.012,7.38,7.13888888888889,4764.11797953633,4621.34472778367,4046.4945299374,822.824792995628
2019-07-14 03:15:00,62.3237,6.535,0.1591,6.899,NA,NA,3.88,7.32222222222222,NA,NA,0.188801158,6.979,7.39,7.12222222222222,4799.8584265001,4679.67417794923,4029.92808422113,822.51095101997
2019-07-14 03:30:00,62.3336,6.538,0.1588,6.853,NA,NA,3.9,7.27777777777778,NA,NA,0.191146514,6.95,7.4,7.1,4819.39070692942,4676.76076388946,4102.4875721759,867.039916900854
2019-07-14 03:45:00,62.3237,6.538,0.16,6.799,NA,NA,3.93,7.22222222222222,NA,NA,0.194205674,6.892,7.4,7.06111111111111,4771.84737338493,4621.78927988225,4062.82288158481,844.076775952522
2019-07-14 04:00:00,62.3257,6.545,0.1604,6.761,NA,NA,3.96,7.17777777777778,NA,NA,0.18668014,6.852,7.41,7.02222222222222,4769.06395711368,4618.85721830695,4066.84745319221,867.443916608866
2019-07-14 04:15:00,62.3345,6.546,0.1618,6.703,NA,NA,4.01,7.13888888888889,NA,NA,0.189647526,6.8,7.42,6.97777777777778,4742.81282787248,4555.20156094714,4041.14668957173,836.746250486996
2019-07-14 04:30:00,62.3418,6.544,0.1627,6.642,NA,NA,4.03,7.07777777777778,NA,NA,0.192563925,6.746,7.45,6.92222222222222,4656.72645772766,4529.24763360307,4008.0842055643,858.607374250913
2019-07-14 04:45:00,62.3456,6.538,0.1637,6.591,NA,NA,4.04,7.02222222222222,NA,NA,0.188760369,6.694,7.46,6.86111111111111,4688.32722697737,4560.80472640359,3994.45479738472,828.8962537296
2019-07-14 05:00:00,62.3513,6.533,0.1653,6.514,NA,NA,4.08,6.96111111111111,NA,NA,0.191044542,6.629,7.47,6.8,4610.19773512418,4520.24265736566,3999.25283201423,850.825110466008
2019-07-14 05:15:00,62.3508,6.531,0.1658,6.46,NA,NA,4.07,6.9,NA,NA,0.188087354,6.558,7.49,6.73888888888889,4626.16832653021,4468.71365091086,3932.61796963548,866.000715906384
2019-07-14 05:30:00,62.3542,6.529,0.1667,6.408,NA,NA,4.06,6.83888888888889,NA,NA,0.190187977,6.503,7.5,6.66111111111111,4601.02663377928,4533.58487530369,3997.79757185871,880.489624542452
2019-07-14 05:45:00,62.3602,6.524,0.1676,6.357,NA,NA,4.06,6.77777777777778,NA,NA,0.189637328,6.453,7.52,6.62222222222222,4615.14424987083,4502.76249053956,3982.06033897134,857.847429562029
2019-07-14 06:00:00,62.3539,6.519,0.1687,6.296,NA,NA,4.06,6.72222222222222,NA,NA,0.189749498,6.405,7.53,6.56111111111111,4607.23860420941,4569.78137978494,3981.70295632081,880.244773974968
2019-07-14 06:15:00,62.3534,6.52,0.1691,6.245,NA,NA,4.07,6.67777777777778,NA,NA,0.192584319,6.343,7.53,6.52222222222222,4649.15281021317,4536.85443315488,3971.61926862816,887.157178760484
2019-07-14 06:30:00,62.3689,6.521,0.1702,6.18,NA,NA,4.13,6.6,NA,NA,0.193807983,6.284,7.55,6.46111111111111,4601.26579663004,4489.03980159029,3991.50455691403,871.621894808781
2019-07-14 06:45:00,62.3744,6.515,0.1711,6.146,NA,NA,4.14,6.56111111111111,NA,NA,0.195470127,6.238,7.56,6.42222222222222,4591.44985239436,4479.280882059,3937.13085877139,916.046591072165
2019-07-14 07:00:00,62.3903,6.513,0.1721,6.117,NA,NA,4.14,6.53888888888889,NA,NA,0.196540833,6.214,7.57,6.37777777777778,4604.09471731189,4484.50784153755,3972.52652962868,893.164478439563
2019-07-14 07:15:00,62.3958,6.516,0.1728,6.122,NA,NA,4.19,6.53888888888889,NA,NA,0.196785566,6.197,7.58,6.37777777777778,4588.29607451476,4453.78576614137,3949.37210974113,907.94458152043
2019-07-14 07:30:00,62.4064,6.522,0.1732,6.144,NA,NA,4.25,6.56111111111111,NA,NA,0.197152665,6.229,7.58,6.37777777777778,4528.02022872358,4453.30042296906,3926.52579239974,907.845639917351
2019-07-14 07:45:00,62.4312,6.528,0.1753,6.129,NA,NA,4.44,6.56111111111111,NA,NA,0.201353911,6.236,7.58,6.4,4433.86058014654,4374.14528613784,3892.69072819263,929.319263010513
2019-07-14 08:00:00,62.4489,6.52,0.1784,6.059,NA,NA,4.71,6.47777777777778,NA,NA,0.205004509,6.161,7.59,6.4,4153.0661968158,4063.59259832066,3724.33853735995,891.007918347374
2019-07-14 08:15:00,62.4562,6.513,0.1817,5.972,NA,NA,4.97,6.4,NA,NA,0.208808064,6.078,7.61,6.32222222222222,3895.66798988606,3821.18103023241,3519.50884363511,890.119167861156
2019-07-14 08:30:00,62.4684,6.516,0.1834,6.005,NA,NA,5.11,6.42222222222222,NA,NA,0.212560634,6.07,7.63,6.23888888888889,3766.03434027045,3676.72127291226,3345.51864812563,874.523784548969
2019-07-14 08:45:00,62.4692,6.503,0.1859,5.928,NA,NA,5.26,6.36111111111111,NA,NA,0.212988916,6.04,7.64,6.22222222222222,3668.59625145406,3623.94802121324,3285.36560855368,874.361175549394
2019-07-14 09:00:00,62.4749,6.48,0.1905,5.804,NA,NA,5.4,6.26111111111111,NA,NA,0.21650695,5.956,7.65,6.16111111111111,3531.36019359653,3471.88465349385,3185.65861674971,851.243667719584
2019-07-14 09:15:00,62.4689,6.451,0.1941,5.638,NA,NA,5.52,6.07777777777778,NA,NA,0.21643557,5.769,7.67,6.03888888888889,3425.34035432877,3395.61939680748,3124.4156594257,858.192648427273
2019-07-14 09:30:00,62.467,6.435,0.199,5.592,NA,NA,5.69,6,NA,NA,0.220228928,5.678,7.7,5.9,3310.97219328369,3303.54848881445,3010.31216227923,887.13268407489
2019-07-14 09:45:00,62.4699,6.459,0.2034,5.763,NA,NA,5.81,6.12222222222222,NA,NA,0.223022961,5.786,7.72,5.87777777777778,3251.29869439478,3184.49118697571,2995.20324928834,879.632181017767
2019-07-14 10:00:00,62.4702,6.486,0.2078,5.847,NA,NA,5.94,6.23888888888889,NA,NA,0.231211313,5.918,7.7,6,3137.47810104466,3137.47810104466,2866.75008523348,871.521694734628
2019-07-14 10:15:00,62.4751,6.473,0.2192,5.778,NA,NA,6.11,6.2,NA,NA,0.237798704,5.88,7.7,6.06111111111111,3007.70484461485,2970.66414455801,2752.1240142227,848.232031301478
2019-07-14 10:30:00,62.4662,6.481,0.2302,5.875,NA,NA,6.22,6.26111111111111,NA,NA,0.246027844,5.933,7.7,6.03888888888889,2842.07721828117,2864.280946549,2668.14801351657,884.448509334897
2019-07-14 10:45:00,62.4581,6.492,0.2404,6.081,NA,NA,6.31,6.43888888888889,NA,NA,0.262108829,6.126,7.69,6.13888888888889,2800.47164551749,2763.52610929694,2656.38405425735,868.220101182863
2019-07-14 11:00:00,62.4668,6.501,0.2585,6.173,NA,NA,6.41,6.56111111111111,NA,NA,0.263179535,6.251,7.65,6.3,2756.5469642306,2704.81551986167,2582.87711527774,875.739451102752
2019-07-14 11:15:00,62.4657,6.503,0.2823,6.265,NA,NA,6.51,6.66111111111111,NA,NA,0.269420221,6.339,7.63,6.42222222222222,2599.73966529715,2577.58279314973,2477.87686848634,882.582073872185
2019-07-14 11:30:00,62.4593,6.498,0.3061,6.296,NA,NA,6.61,6.7,NA,NA,0.304427209,6.389,7.62,6.47777777777778,2439.68060971997,2424.98373857708,2362.52203621979,892.834921930653
2019-07-14 11:45:00,62.4564,6.476,0.3366,6.233,NA,NA,6.69,6.63888888888889,NA,NA,0.30522259,6.311,7.62,6.46111111111111,2291.89803815333,2299.2438651987,2229.45850826774,877.826331920908
2019-07-14 12:00:00,62.4396,6.47,0.3634,6.462,NA,NA,6.64,6.83888888888889,NA,NA,0.321762449,6.531,7.61,6.57777777777778,2251.87892170033,2288.55447417102,2211.53581398257,883.880814543615
2019-07-14 12:15:00,62.4245,6.47,0.396,6.603,NA,NA,6.81,7,NA,NA,0.32434234,6.7,7.57,6.8,2216.19366828849,2223.53205791859,2190.50930458316,906.291119316652
2019-07-14 12:30:00,62.4116,6.466,0.4315,6.662,NA,NA,6.87,7.06111111111111,NA,NA,0.334274413,6.76,7.55,6.9,2067.17350190205,2111.15591683614,2063.50830065755,912.63510988229
2019-07-14 12:45:00,62.4003,6.461,0.4737,6.744,NA,NA,6.92,7.13888888888889,NA,NA,0.349376466,6.858,7.53,7,2012.32306382627,2041.59321748193,2037.93444827497,896.398455704429
2019-07-14 13:00:00,62.3905,6.455,0.5063,6.739,NA,NA,6.96,7.16111111111111,NA,NA,0.341759158,6.885,7.51,7.07777777777778,1927.20346112209,1941.8590007504,1923.53957621501,875.668492791216
2019-07-14 13:15:00,62.3716,6.442,0.5293,6.67,NA,NA,6.99,7.1,NA,NA,0.348112014,6.812,7.53,7.02222222222222,1822.92015239955,1830.24111686702,1826.58063463328,874.855253862434
2019-07-14 13:30:00,62.3575,6.433,0.5407,6.664,NA,NA,7.03,7.07777777777778,NA,NA,0.36691565,6.811,7.54,7,1730.52587434158,1788.94024984678,1748.78036668695,836.055749418188
2019-07-14 13:45:00,62.3532,6.426,0.5536,6.641,NA,NA,7.04,7.06111111111111,NA,NA,0.384770948,6.811,7.54,7.02222222222222,1704.15171122683,1762.41330819185,1715.07576065778,833.869106561848
2019-07-14 14:00:00,62.3382,6.418,0.5616,6.59,NA,NA,7.04,7.02222222222222,NA,NA,0.37263628,6.777,7.54,7,1729.33855047732,1736.63533761014,1747.58051830936,857.372488105845
2019-07-14 14:15:00,62.3293,6.412,0.5667,6.527,NA,NA,7.04,6.96111111111111,NA,NA,0.37882598,6.73,7.53,6.97777777777778,1727.67482672841,1749.54412833257,1738.60947753049,863.837413364204
2019-07-14 14:30:00,62.3139,6.411,0.5668,6.505,NA,NA,7.04,6.92222222222222,NA,NA,0.373095154,6.715,7.55,6.96111111111111,1736.77816743515,1765.96771646768,1747.72424832235,872.037777346642
2019-07-14 14:45:00,62.2918,6.41,0.5636,6.495,NA,NA,7.04,6.92222222222222,NA,NA,0.363642349,6.697,7.54,6.93888888888889,1732.42213201253,1768.97112213938,1736.07703102522,844.281671930159
2019-07-14 15:00:00,62.2791,6.413,0.5578,6.557,NA,NA,7.06,6.96111111111111,NA,NA,0.351405709,6.748,7.54,6.97777777777778,1728.95466204593,1758.25897835179,1710.63946435477,831.509975178869
2019-07-14 15:15:00,62.2712,6.413,0.5484,6.588,NA,NA,7.03,7,NA,NA,0.344553191,6.783,7.52,7.03888888888889,1716.5031596144,1767.85154473107,1683.49348346797,817.906420072672
2019-07-14 15:30:00,62.2692,6.41,0.5316,6.545,NA,NA,7.01,6.96111111111111,NA,NA,0.342931836,6.738,7.53,7.02222222222222,1702.02842596713,1738.71007307849,1720.3692495228,825.33706000561
2019-07-14 15:45:00,62.2809,6.406,0.5105,6.495,NA,NA,6.99,6.92222222222222,NA,NA,0.325270286,6.683,7.53,6.96111111111111,1728.00442076382,1735.35763106494,1716.97460531214,827.236158876298
2019-07-14 16:00:00,62.2774,6.404,0.489,6.455,NA,NA,6.97,6.87777777777778,NA,NA,0.326830457,6.647,7.54,6.92222222222222,1705.4139284781,1756.87038321666,1701.73846742534,797.57504844773
2019-07-14 16:15:00,62.2688,6.399,0.468,6.395,NA,NA,6.93,6.82222222222222,NA,NA,0.319039796,6.586,7.54,6.87777777777778,1714.64523772595,1729.36322259913,1688.88876419788,813.168664243421
2019-07-14 16:30:00,62.2656,6.392,0.4458,6.347,NA,NA,6.91,6.77777777777778,NA,NA,0.308577469,6.533,7.56,6.82222222222222,1717.13352687361,1753.98188581939,1691.33967561156,814.348732701862
2019-07-14 16:45:00,62.2635,6.385,0.425,6.311,NA,NA,6.88,6.73888888888889,NA,NA,0.308954766,6.489,7.56,6.77777777777778,1746.29394985242,1746.29394985242,1713.13646979194,821.568672609896
2019-07-14 17:00:00,62.273,6.383,0.4071,6.265,NA,NA,6.82,6.7,NA,NA,0.303285122,6.442,7.57,6.73888888888889,1769.3667244541,1761.99436310221,1728.8187370187,822.01829073597
2019-07-14 17:15:00,62.2866,6.375,0.3919,6.195,NA,NA,6.75,6.62222222222222,NA,NA,0.309954091,6.371,7.57,6.67777777777778,1803.55803640192,1818.28095914806,1763.06999885004,835.52586584334
2019-07-14 17:30:00,62.2955,6.364,0.3738,6.126,NA,NA,6.69,6.56111111111111,NA,NA,0.297992776,6.3,7.58,6.6,1791.39092761663,1857.73873975058,1772.96097980164,836.71963080036
2019-07-14 17:45:00,62.3231,6.359,0.3647,6.047,NA,NA,6.64,6.47777777777778,NA,NA,0.301694359,6.226,7.59,6.53888888888889,1848.04268648101,1855.40540634747,1829.63588681487,813.580545243634
2019-07-14 18:00:00,62.3357,6.331,0.3591,5.896,NA,NA,6.59,6.33888888888889,NA,NA,0.296320435,6.079,7.6,6.42222222222222,1855.58295244658,1855.58295244658,1837.1743914104,843.112095456878
2019-07-14 18:15:00,62.3495,6.31,0.3504,5.808,NA,NA,6.51,6.23888888888889,NA,NA,0.290742566,5.979,7.62,6.3,1892.92379007878,1915.0201767334,1830.31736122404,821.2490373299
2019-07-14 18:30:00,62.3569,6.301,0.3391,5.755,NA,NA,6.41,6.17777777777778,NA,NA,0.288917268,5.921,7.62,6.22222222222222,1973.85541376897,2003.31594233269,1911.25179057108,828.577365854513
2019-07-14 18:45:00,62.3669,6.296,0.3318,5.665,NA,NA,6.31,6.1,NA,NA,0.291191243,5.832,7.61,6.13888888888889,2023.74953601007,2038.46771445378,1975.91545606801,864.692983567937
2019-07-14 19:00:00,62.3759,6.292,0.324,5.602,NA,NA,6.23,6.03888888888889,NA,NA,0.285878502,5.764,7.53,6.06111111111111,2105.59539079919,2112.95761244534,2028.29206351461,842.974378484292
2019-07-14 19:15:00,62.3806,6.281,0.3193,5.539,NA,NA,6.17,5.96111111111111,NA,NA,0.277210882,5.699,7.54,6,2174.06157337163,2144.58277237676,2089.31002051138,858.570078975575
2019-07-14 19:30:00,62.3992,6.274,0.3156,5.458,NA,NA,6.11,5.87777777777778,NA,NA,0.283329202,5.616,7.54,5.93888888888889,2178.1181453922,2192.83515988809,2100.85381928876,894.058630625515
2019-07-14 19:45:00,62.4057,6.267,0.3113,5.402,NA,NA,6.04,5.82222222222222,NA,NA,0.284236753,5.556,7.69,5.86111111111111,2243.32457159825,2235.96940906842,2121.96438985605,886.297084844553
2019-07-14 20:00:00,62.4188,6.27,0.3067,5.361,NA,NA,5.97,5.77777777777778,NA,NA,0.280586155,5.514,7.72,5.82222222222222,2273.20415804463,2295.27410132662,2188.60270879702,879.119407399137
2019-07-14 20:15:00,62.4179,6.27,0.3075,5.309,NA,NA,5.92,5.72222222222222,NA,NA,0.27448823,5.459,7.72,5.76111111111111,2304.34972267788,2319.07400205601,2234.40939563175,887.137832532539
2019-07-14 20:30:00,62.4319,6.267,0.3043,5.275,NA,NA,5.86,5.7,NA,NA,0.271235323,5.427,7.7,5.72222222222222,2356.27002249688,2363.63336631718,2256.86488092279,916.736305627691
2019-07-14 20:45:00,62.442,6.265,0.2993,5.243,NA,NA,5.8,5.66111111111111,NA,NA,0.269481404,5.391,7.7,5.67777777777778,2400.40488032541,2400.40488032541,2301.00161074138,924.082246873739
2019-07-14 21:00:00,62.4565,6.265,0.2978,5.19,NA,NA,5.75,5.62222222222222,NA,NA,0.273968172,5.342,7.71,5.63888888888889,2456.64130862918,2471.35173562696,2327.92507239861,923.079294110665
2019-07-14 21:15:00,62.4658,6.261,0.2946,5.141,NA,NA,5.72,5.56111111111111,NA,NA,0.266819935,5.288,7.72,5.6,2451.12784410085,2480.57082120717,2337.03630781388,931.134150987261
2019-07-14 21:30:00,62.4735,6.257,0.2938,5.095,NA,NA,5.71,5.52222222222222,NA,NA,0.267370584,5.243,7.73,5.53888888888889,2501.73836376691,2509.09641777799,2358.25631055086,916.077724379353
2019-07-14 21:45:00,62.4803,6.252,0.293,5.06,NA,NA,5.68,5.47777777777778,NA,NA,0.269889292,5.209,7.73,5.52222222222222,2507.56087949079,2492.85377755829,2371.52018661519,937.577748196703
2019-07-14 22:00:00,62.4852,6.246,0.2924,5.008,NA,NA,5.69,5.42222222222222,NA,NA,0.261670349,5.153,7.75,5.46111111111111,2480.56796873805,2524.73238361173,2395.91950689685,931.133080253305
2019-07-14 22:15:00,62.4886,6.241,0.2899,4.976,NA,NA,5.65,5.37777777777778,NA,NA,0.264556157,5.119,7.75,5.42222222222222,2530.53468114049,2545.24709207735,2409.15729091137,959.984813630331
2019-07-14 22:30:00,62.4952,6.238,0.2871,4.943,NA,NA,5.61,5.36111111111111,NA,NA,0.26181311,5.087,7.76,5.37777777777778,2560.47379986074,2575.1891665266,2468.50275819907,945.46230828191
2019-07-14 22:45:00,62.5018,6.233,0.287,4.879,NA,NA,5.6,5.3,NA,NA,0.259875642,5.033,7.75,5.33888888888889,2531.04012260812,2589.90152080831,2446.42686269535,945.461208590534
2019-07-14 23:00:00,62.4786,6.216,0.2868,4.834,NA,NA,5.58,5.23888888888889,NA,NA,0.269817912,4.975,7.75,5.27777777777778,2571.67405905336,2623.10754023442,2435.74271593197,966.21468218719
2019-07-14 23:15:00,62.4808,6.217,0.2843,4.815,NA,NA,5.54,5.22222222222222,NA,NA,0.266554808,4.953,7.79,5.23888888888889,2550.61138336211,2616.76556909772,2451.38010475868,959.235693166441
2019-07-14 23:30:00,62.4783,6.221,0.2828,4.784,NA,NA,5.54,5.2,NA,NA,0.26378117,4.927,7.8,5.22222222222222,2617.73042527039,2632.43677597416,2481.69668126056,989.002084828281
2019-07-14 23:45:00,62.4641,6.222,0.2832,4.759,NA,NA,5.51,5.17777777777778,NA,NA,0.259161838,4.897,7.8,5.2,2634.5927066311,2641.95190413565,2513.16594780592,975.093669353687
2019-07-15 00:00:00,62.4514,6.219,0.2833,4.718,NA,NA,5.49,5.13888888888889,NA,NA,0.259610515,4.859,7.8,5.16111111111111,2641.93229542249,2634.57315253831,2535.22472360181,975.086432154541
2019-07-15 00:15:00,62.4514,6.214,0.282,4.687,NA,NA,5.47,5.1,NA,NA,0.258356259,4.822,7.8,5.12222222222222,2656.80602677608,2678.8847472202,2513.29434388928,975.143486282079
2019-07-15 00:30:00,62.4401,6.212,0.2817,4.667,NA,NA,5.44,5.07777777777778,NA,NA,0.262465731,4.803,7.8,5.1,2699.55863690624,2699.55863690624,2548.76585201093,981.992038220663
2019-07-15 00:45:00,62.4315,6.204,0.2828,4.613,NA,NA,5.45,5.02222222222222,NA,NA,0.263036774,4.756,7.76,5.06111111111111,2655.09899907766,2684.51837856883,2526.38921380382,959.807255899266
2019-07-15 01:00:00,62.4209,6.195,0.2825,4.529,NA,NA,5.51,4.96111111111111,NA,NA,0.261823307,4.678,7.8,5,2647.92878621161,2633.21807073266,2541.2760989892,974.584900480662
2019-07-15 01:15:00,62.4025,6.164,0.285,4.441,NA,NA,5.52,4.86111111111111,NA,NA,0.263250915,4.577,7.84,4.92222222222222,2610.38125502493,2617.7344416588,2437.58136912891,981.65041562205
2019-07-15 01:30:00,62.3902,6.161,0.2838,4.434,NA,NA,5.48,4.83888888888889,NA,NA,0.258947697,4.567,7.84,4.86111111111111,2649.30216936459,2656.66134205727,2498.43912916466,967.731209087343
2019-07-15 01:45:00,62.3717,6.166,0.284,4.424,NA,NA,5.44,4.82222222222222,NA,NA,0.26181311,4.558,7.85,4.86111111111111,2707.68228767473,2707.68228767473,2520.0575639364,996.986277119364
2019-07-15 02:00:00,62.3631,6.165,0.283,4.411,NA,NA,5.43,4.82222222222222,NA,NA,0.260762798,4.547,7.86,4.83888888888889,2678.93449691694,2737.81217816786,2557.49927933691,967.801885562026
